Date,Open,High,Low,Close
02/07/2014,"1,808.59","1,808.59","1,808.59","1,808.59"
02/06/2014,"1,797.90","1,797.90","1,797.90","1,797.90"
02/05/2014,"1,785.88","1,785.88","1,785.88","1,785.88"
02/04/2014,"1,778.83","1,778.83","1,778.83","1,778.83"
02/03/2014,"1,804.03","1,804.03","1,804.03","1,804.03"
01/31/2014,"1,804.03","1,804.03","1,804.03","1,804.03"
01/30/2014,"1,804.03","1,804.03","1,804.03","1,804.03"
01/29/2014,"1,789.23","1,789.23","1,789.23","1,789.23"
01/28/2014,"1,781.25","1,781.25","1,781.25","1,781.25"
01/27/2014,"1,778.88","1,778.88","1,778.88","1,778.88"
01/24/2014,"1,802.57","1,802.57","1,802.57","1,802.57"
01/23/2014,"1,808.31","1,808.31","1,808.31","1,808.31"
01/22/2014,"1,814.10","1,814.10","1,814.10","1,814.10"
01/21/2014,"1,815.34","1,815.34","1,815.34","1,815.34"
01/20/2014,"1,807.59","1,807.59","1,807.59","1,807.59"
01/17/2014,"1,813.01","1,813.01","1,813.01","1,813.01"
01/16/2014,"1,813.01","1,813.01","1,813.01","1,813.01"
01/15/2014,"1,824.03","1,824.03","1,824.03","1,824.03"
01/14/2014,"1,834.97","1,834.97","1,834.97","1,834.97"
01/13/2014,"1,834.97","1,834.97","1,834.97","1,834.97"
01/10/2014,"1,826.61","1,826.61","1,826.61","1,826.61"
01/09/2014,"1,828.21","1,828.21","1,828.21","1,828.21"
01/08/2014,"1,831.30","1,831.30","1,831.30","1,831.30"
01/07/2014,"1,825.11","1,825.11","1,825.11","1,825.11"
01/06/2014,"1,829.18","1,829.18","1,829.18","1,829.18"
01/03/2014,"1,834.74","1,834.74","1,834.74","1,834.74"
01/02/2014,"1,852.95","1,852.95","1,852.95","1,852.95"
12/31/2013,"1,866.96","1,866.96","1,866.96","1,866.96"
12/30/2013,"1,872.52","1,872.52","1,872.52","1,872.52"
12/27/2013,"1,861.06","1,861.06","1,861.06","1,861.06"
12/26/2013,"1,844.10","1,844.10","1,844.10","1,844.10"
12/24/2013,"1,835.49","1,835.49","1,835.49","1,835.49"
12/23/2013,"1,832.86","1,832.86","1,832.86","1,832.86"
12/20/2013,"1,838.03","1,838.03","1,838.03","1,838.03"
12/19/2013,"1,846.18","1,846.18","1,846.18","1,846.18"
12/18/2013,"1,847.50","1,847.50","1,847.50","1,847.50"
12/17/2013,"1,850.90","1,850.90","1,850.90","1,850.90"
12/16/2013,"1,837.88","1,837.88","1,837.88","1,837.88"
12/13/2013,"1,840.35","1,840.35","1,840.35","1,840.35"
12/12/2013,"1,833.87","1,833.87","1,833.87","1,833.87"
12/11/2013,"1,842.82","1,842.82","1,842.82","1,842.82"
12/10/2013,"1,843.85","1,843.85","1,843.85","1,843.85"
12/09/2013,"1,841.87","1,841.87","1,841.87","1,841.87"
12/06/2013,"1,826.95","1,826.95","1,826.95","1,826.95"
12/05/2013,"1,824.86","1,824.86","1,824.86","1,824.86"
12/04/2013,"1,821.90","1,821.90","1,821.90","1,821.90"
12/03/2013,"1,824.29","1,824.29","1,824.29","1,824.29"
12/02/2013,"1,818.15","1,818.15","1,818.15","1,818.15"
11/29/2013,"1,812.72","1,812.72","1,812.72","1,812.72"
11/28/2013,"1,807.60","1,807.60","1,807.60","1,807.60"
11/27/2013,"1,798.46","1,798.46","1,798.46","1,798.46"
11/26/2013,"1,798.13","1,798.13","1,798.13","1,798.13"
11/25/2013,"1,797.97","1,797.97","1,797.97","1,797.97"
11/22/2013,"1,794.52","1,794.52","1,794.52","1,794.52"
11/21/2013,"1,794.65","1,794.65","1,794.65","1,794.65"
11/20/2013,"1,798.69","1,798.69","1,798.69","1,798.69"
11/19/2013,"1,807.16","1,807.16","1,807.16","1,807.16"
11/18/2013,"1,792.39","1,792.39","1,792.39","1,792.39"
11/15/2013,"1,789.87","1,789.87","1,789.87","1,789.87"
11/14/2013,"1,784.20","1,784.20","1,784.20","1,784.20"
11/13/2013,"1,782.49","1,782.49","1,782.49","1,782.49"
11/12/2013,"1,794.80","1,794.80","1,794.80","1,794.80"
11/11/2013,"1,804.21","1,804.21","1,804.21","1,804.21"
