Date;Price;Open;High;Low;Vol.;Change %
05/07/2009;25669.00;25758.00;26325.00;25527.00;170.59M;0.55
05/06/2009;25528.00;25144.00;25759.00;25103.00;141.02M;1.24
05/05/2009;25216.00;25303.00;25432.00;25028.00;137.27M;0.27
05/04/2009;25147.00;24499.00;25160.00;24462.00;113.62M;4.45
04/30/2009;24076.00;24090.00;24394.00;24072.00;180.47M;1.13
04/29/2009;23807.00;23515.00;23872.00;23438.00;138.37M;1.38
04/28/2009;23483.00;23370.00;23645.00;23123.00;88.00M;-1.39
04/27/2009;23814.00;23516.00;23885.00;23351.00;83.09M;-0.5
04/24/2009;23934.00;23567.00;23949.00;23504.00;99.25M;1.72
04/23/2009;23530.00;23537.00;24015.00;23482.00;103.56M;-0.67
04/22/2009;23688.00;23555.00;23763.00;23057.00;122.61M;0.92
04/21/2009;23472.00;23289.00;23632.00;22819.00;120.51M;0.41
04/20/2009;23377.00;24229.00;24292.00;23291.00;111.75M;-4.12
04/17/2009;24381.00;24056.00;24498.00;23944.00;139.34M;2.23
04/16/2009;23849.00;23806.00;24002.00;23499.00;112.49M;1.1
04/15/2009;23590.00;23184.00;23755.00;23172.00;101.12M;0.19
04/14/2009;23545.00;23454.00;23847.00;23298.00;144.87M;1.12
04/09/2009;23284.00;23076.00;23372.00;22847.00;138.30M;2.02
04/08/2009;22824.00;22278.00;22987.00;22225.00;101.41M;0.37
04/07/2009;22739.00;22985.00;23050.00;22460.00;99.48M;-0.64
04/06/2009;22885.00;23365.00;23596.00;22741.00;125.80M;-0.83
04/03/2009;23076.00;23108.00;23528.00;22932.00;142.37M;-0.56
04/02/2009;23205.00;22617.00;23259.00;22587.00;149.95M;5.14
04/01/2009;22070.00;21627.00;22076.00;21277.00;111.55M;1.71
03/31/2009;21698.00;21326.00;21706.00;21325.00;98.96M;2.78
03/30/2009;21111.00;21618.00;21651.00;21111.00;90.81M;-4.79
03/27/2009;22173.00;22483.00;22517.00;22037.00;95.52M;-1.37
03/26/2009;22480.00;22669.00;22677.00;22245.00;98.37M;-0.33
03/25/2009;22555.00;22050.00;22618.00;22035.00;118.59M;1.84
03/24/2009;22147.00;22483.00;22521.00;21860.00;162.21M;0.26
03/23/2009;22090.00;21770.00;22130.00;21579.00;139.02M;3.85
03/20/2009;21271.00;20915.00;21333.00;20844.00;156.68M;1.11
03/19/2009;21038.00;21100.00;21497.00;20894.00;188.47M;0.5
03/18/2009;20934.00;21307.00;21403.00;20693.00;108.28M;-0.73
03/17/2009;21087.00;21295.00;21363.00;20905.00;111.75M;-2.28
03/16/2009;21579.00;21596.00;21698.00;21201.00;116.52M;1.91
03/13/2009;21174.00;21495.00;21628.00;21071.00;124.84M;0.2
03/12/2009;21131.00;20816.00;21198.00;20421.00;125.23M;0.47
03/11/2009;21033.00;21101.00;21437.00;20577.00;151.19M;-0.05
03/10/2009;21044.00;19934.00;21155.00;19872.00;138.65M;5.62
03/09/2009;19925.00;20074.00;20074.00;19499.00;112.95M;-0.13
03/06/2009;19950.00;19994.00;20432.00;19822.00;140.07M;-0.54
03/05/2009;20058.00;20858.00;20967.00;20058.00;145.57M;-5.2
03/04/2009;21158.00;20545.00;21171.00;20529.00;137.27M;4.45
03/03/2009;20257.00;20976.00;21117.00;20241.00;154.68M;-3
03/02/2009;20884.00;21445.00;21445.00;20853.00;210.66M;-4.99
02/27/2009;21981.00;22042.00;22086.00;21496.00;162.74M;-1.73
02/26/2009;22367.00;22286.00;22560.00;22037.00;148.14M;1.35
02/25/2009;22069.00;22697.00;22767.00;21834.00;136.43M;-0.84
02/24/2009;22255.00;22186.00;22308.00;21801.00;157.37M;-0.64
02/23/2009;22398.00;23288.00;23334.00;22333.00;117.58M;-2.25
02/20/2009;22913.00;23413.00;23420.00;22848.00;143.12M;-3.59
02/19/2009;23767.00;24036.00;24170.00;23726.00;117.83M;-0.26
02/18/2009;23830.00;23921.00;23977.00;23437.00;127.11M;0.05
02/17/2009;23817.00;24433.00;24444.00;23694.00;109.56M;-3.63
02/16/2009;24715.00;24922.00;25040.00;24644.00;67.99M;-1.58
02/13/2009;25112.00;25125.00;25419.00;24933.00;103.42M;1.15
02/12/2009;24827.00;24933.00;24947.00;24496.00;161.23M;-1.98
02/11/2009;25328.00;25019.00;25394.00;24967.00;93.63M;0.76
02/10/2009;25137.00;25945.00;26022.00;25137.00;136.34M;-4.32
02/09/2009;26272.00;25940.00;26395.00;25792.00;131.50M;0.52
02/06/2009;26135.00;25500.00;26256.00;25392.00;158.74M;3.5
02/05/2009;25251.00;24949.00;25315.00;24619.00;133.40M;-0.89
02/04/2009;25479.00;25160.00;25778.00;25029.00;141.94M;1.58
02/03/2009;25083.00;24756.00;25149.00;24281.00;116.32M;1.98
02/02/2009;24596.00;24542.00;24728.00;24171.00;148.89M;-1.06
01/30/2009;24860.00;25235.00;25320.00;24704.00;114.76M;-1.49
01/29/2009;25235.00;25541.00;25601.00;24976.00;123.64M;-1.87
01/28/2009;25716.00;25269.00;25837.00;25269.00;163.96M;3.45
01/27/2009;24859.00;24875.00;24877.00;24279.00;149.61M;0.29
01/26/2009;24788.00;23469.00;24842.00;23400.00;178.83M;5.87
01/23/2009;23414.00;23423.00;23551.00;22753.00;127.68M;-0.56
01/22/2009;23546.00;24304.00;24321.00;23401.00;134.54M;-0.95
01/21/2009;23771.00;23727.00;24050.00;23291.00;175.11M;-1
01/20/2009;24011.00;24434.00;24669.00;23897.00;123.62M;-2.08
01/19/2009;24522.00;25231.00;25530.00;24187.00;108.76M;-1.34
01/16/2009;24855.00;24963.00;25402.00;24807.00;130.93M;2.03
01/15/2009;24360.00;24684.00;24896.00;24156.00;158.78M;-1.5
01/14/2009;24732.00;26249.00;26301.00;24508.00;161.47M;-5.15
01/13/2009;26074.00;25989.00;26206.00;25621.00;164.60M;-0.4
01/12/2009;26180.00;26495.00;26680.00;26054.00;94.92M;-1.65
01/09/2009;26618.00;26526.00;26974.00;26331.00;98.71M;0.6
01/08/2009;26459.00;26104.00;26610.00;26026.00;86.06M;-0.17
01/07/2009;26504.00;26824.00;26952.00;26287.00;115.16M;-1.57
01/06/2009;26927.00;26271.00;27191.00;25942.00;114.45M;2.86
01/05/2009;26178.00;26125.00;26220.00;25671.00;87.56M;1.37
01/02/2009;25823.00;24897.00;25823.00;24783.00;59.01M;5
12/31/2008;24594.00;24842.00;24907.00;24594.00;18.71M;-0.26
12/30/2008;24658.00;24356.00;24658.00;24172.00;42.94M;2.4
12/29/2008;24081.00;24331.00;24525.00;23937.00;52.35M;-0.45
12/24/2008;24190.00;24247.00;24280.00;24060.00;22.29M;-1.06
12/23/2008;24450.00;24237.00;24889.00;24237.00;63.47M;0.44
12/22/2008;24344.00;24802.00;24802.00;24341.00;89.91M;-2.44
12/19/2008;24954.00;24708.00;25311.00;24506.00;189.31M;-0.14
12/18/2008;24988.00;24792.00;25126.00;24740.00;141.50M;0.86
12/17/2008;24776.00;25090.00;25117.00;24354.00;151.65M;-0.2
12/16/2008;24826.00;24741.00;24953.00;24505.00;84.06M;0.47
12/15/2008;24711.00;25064.00;25241.00;24542.00;87.05M;-0.26
12/12/2008;24775.00;24147.00;25038.00;24027.00;132.01M;-2.76
12/11/2008;25477.00;25696.00;25753.00;25202.00;159.93M;-0.54
12/10/2008;25615.00;25428.00;25722.00;25110.00;127.95M;1.09
