Date;Price;Open;High;Low;Vol.;Change %
09/01/2017;67646;67025;67660;66964;54.70M;0.98
08/31/2017;66991;66085;67047;66008;87.98M;1.35
08/30/2017;66097;65457;66115;65457;85.14M;0.98
08/29/2017;65453;65983;65987;64941;77.29M;-0.82
08/28/2017;65997;66181;66182;65825;54.18M;-0.29
08/25/2017;66190;66228;66389;65952;80.56M;-0.03
08/24/2017;66212;65964;66314;65655;91.60M;0.38
08/23/2017;65963;66114;66244;65858;56.67M;-0.23
08/22/2017;66114;65570;66137;65562;36.00M;0.83
08/21/2017;65572;65585;66142;65464;41.55M;-0.01
08/18/2017;65581;65605;65669;65243;41.33M;-0.09
08/17/2017;65637;66494;66536;65637;55.14M;-1.37
08/16/2017;66547;65929;66566;65929;80.86M;0.95
08/15/2017;65924;66410;66429;65846;54.95M;-0.73
08/14/2017;66408;65716;66459;65696;53.37M;1.11
08/11/2017;65680;66372;66372;65467;63.34M;-1.05
08/10/2017;66378;66946;66954;66358;48.52M;-0.89
08/09/2017;66974;66965;67203;66630;61.61M;-0.03
08/08/2017;66993;66995;67092;66660;42.87M;-0.02
08/07/2017;67006;66551;67023;66530;47.01M;0.68
08/04/2017;66551;66369;66620;66279;50.45M;0.27
08/03/2017;66373;66334;66475;65946;65.06M;0.05
08/02/2017;66337;66500;66500;66009;82.49M;-0.25
08/01/2017;66501;66038;66621;66008;57.75M;0.71
07/31/2017;66035;66262;66368;65967;54.85M;-0.33
07/28/2017;66255;66198;66255;65677;49.99M;0.09
07/27/2017;66198;66225;66693;66091;54.93M;-0.03
07/26/2017;66215;65344;66262;65328;60.02M;1.36
07/25/2017;65328;65201;65519;64796;55.79M;0.19
07/24/2017;65201;65090;65311;64869;50.06M;0.17
07/21/2017;65092;66100;66102;64921;81.65M;-1.54
07/20/2017;66109;65498;66239;65490;115.47M;0.94
07/19/2017;65496;65217;65518;65069;62.96M;0.43
07/18/2017;65213;65539;65619;65107;45.96M;-0.5
07/17/2017;65543;64703;65681;64703;44.92M;1.3
07/14/2017;64702;64806;64918;64503;48.70M;-0.13
07/13/2017;64789;64340;64866;64190;59.89M;0.78
07/12/2017;64287;62861;64287;62789;100.21M;2.27
07/11/2017;62861;62853;63059;62521;42.29M;0.01
07/10/2017;62852;62288;62862;62288;42.60M;0.92
07/07/2017;62281;62748;62790;62242;63.88M;-0.84
07/06/2017;62807;62837;63257;62633;59.38M;-0.03
07/05/2017;62828;63463;63471;62767;44.16M;-1
07/04/2017;63463;63214;63543;63109;34.80M;0.4
07/03/2017;63212;62542;63221;62542;40.47M;1.07
06/30/2017;62542;62237;62600;62092;46.75M;0.55
06/29/2017;62200;62528;63129;62175;48.15M;-0.52
06/28/2017;62523;62092;62523;61827;48.76M;0.69
06/27/2017;62096;62006;62221;61820;44.74M;0.15
06/26/2017;62006;62099;62530;61980;42.68M;0.03
06/23/2017;61988;62058;62242;61770;48.35M;-0.11
06/22/2017;62058;62697;62697;61891;50.72M;-1.06
06/21/2017;62723;63073;63073;62409;51.49M;-0.55
06/20/2017;63073;63273;63602;63028;54.70M;-0.32
06/19/2017;63273;62699;63307;62696;51.76M;0.93
06/16/2017;62688;62459;62835;62395;68.67M;0.37
06/15/2017;62455;63554;63556;62303;74.48M;-1.75
06/14/2017;63570;63802;64069;63533;59.17M;-0.37
06/13/2017;63804;64084;64181;63628;49.08M;-0.43
06/12/2017;64077;63418;64084;63251;52.19M;1.04
06/09/2017;63415;63251;63440;62895;53.16M;0.25
06/08/2017;63256;63900;63904;63075;55.11M;-1.03
06/07/2017;63917;63561;64113;63409;56.25M;0.56
06/06/2017;63558;63774;63779;63188;45.98M;-0.34
06/02/2017;63777;64053;64229;63639;45.94M;-0.33
06/01/2017;63989;63737;64243;63729;52.28M;0.46
05/31/2017;63697;64561;64570;63696;92.08M;-1.35
05/30/2017;64570;64617;64685;64190;49.94M;-0.11
05/29/2017;64639;64595;64722;64407;29.16M;0.08
05/26/2017;64587;65345;65345;64408;54.39M;-1.17
05/24/2017;65353;64998;65354;64917;50.05M;0.57
05/23/2017;64984;65258;65258;64806;41.01M;-0.42
05/22/2017;65257;65222;65514;64985;39.28M;0.05
05/19/2017;65222;64222;65238;64218;55.52M;1.56
05/18/2017;64221;65512;65554;63813;87.73M;-2.27
05/16/2017;65713;65282;65717;65120;61.24M;0.61
05/15/2017;65315;64869;65441;64869;49.66M;0.71
05/12/2017;64855;64649;64965;64619;56.93M;0.39
05/11/2017;64604;64668;65163;64527;124.17M;-0.1
05/10/2017;64667;64703;64759;64322;68.81M;-0.02
