Open,Close,High,Low,Volume,Date
1079.786,1079.786,1079.786,1079.786,,8/7/2018
1070.999,1070.999,1070.999,1070.999,,8/6/2018
1073.331,1073.331,1073.331,1073.331,,8/3/2018
1067.424,1067.424,1067.424,1067.424,,8/2/2018
1086.875,1086.875,1086.875,1086.875,,8/1/2018
1087.456,1087.456,1087.456,1087.456,,7/31/2018
1090.144,1090.144,1090.144,1090.144,,7/30/2018
1092.362,1092.362,1092.362,1092.362,,7/27/2018
1089.174,1089.174,1089.174,1089.174,,7/26/2018
1088.822,1088.822,1088.822,1088.822,,7/25/2018
1080.379,1080.379,1080.379,1080.379,,7/24/2018
1069.518,1069.518,1069.518,1069.518,,7/23/2018
1070.066,1070.066,1070.066,1070.066,,7/20/2018
1060.648,1060.648,1060.648,1060.648,,7/19/2018
1068.751,1068.751,1068.751,1068.751,,7/18/2018
1070.907,1070.907,1070.907,1070.907,,7/17/2018
1070.242,1070.242,1070.242,1070.242,,7/16/2018
1075.642,1075.642,1075.642,1075.642,,7/13/2018
1070.241,1070.241,1070.241,1070.241,,7/12/2018
1064.715,1064.715,1064.715,1064.715,,7/11/2018
1076.188,1076.188,1076.188,1076.188,,7/10/2018
1075.738,1075.738,1075.738,1075.738,,7/9/2018
1059.968,1059.968,1059.968,1059.968,,7/6/2018
1054.349,1054.349,1054.349,1054.349,,7/5/2018
1056.066,1056.066,1056.066,1056.066,,7/4/2018
1057.7,1057.7,1057.7,1057.7,,7/3/2018
1059.32,1059.32,1059.32,1059.32,,7/2/2018
1069.517,1069.517,1069.517,1069.517,,6/29/2018
1046.708,1046.708,1046.708,1046.708,,6/28/2018
1052.118,1052.118,1052.118,1052.118,,6/27/2018
1067.753,1067.753,1067.753,1067.753,,6/26/2018
1071.06,1071.06,1071.06,1071.06,,6/25/2018
1087.999,1087.999,1087.999,1087.999,,6/22/2018
1080.19,1080.19,1080.19,1080.19,,6/21/2018
1093.259,1093.259,1093.259,1093.259,,6/20/2018
1085.03,1085.03,1085.03,1085.03,,6/19/2018
1105.984,1105.984,1105.984,1105.984,,6/18/2018
1113.758,1113.758,1113.758,1113.758,,6/15/2018
1125.705,1125.705,1125.705,1125.705,,6/14/2018
1135.681,1135.681,1135.681,1135.681,,6/13/2018
1140.644,1140.644,1140.644,1140.644,,6/12/2018
1139.456,1139.456,1139.456,1139.456,,6/11/2018
1135.388,1135.388,1135.388,1135.388,,6/8/2018
1149.683,1149.683,1149.683,1149.683,,6/7/2018
1150.166,1150.166,1150.166,1150.166,,6/6/2018
1144.437,1144.437,1144.437,1144.437,,6/5/2018
1146.743,1146.743,1146.743,1146.743,,6/4/2018
1130.216,1130.216,1130.216,1130.216,,6/1/2018
1120.71,1120.71,1120.71,1120.71,,5/31/2018
1112.749,1112.749,1112.749,1112.749,,5/30/2018
1126.25,1126.25,1126.25,1126.25,,5/29/2018
1137.003,1137.003,1137.003,1137.003,,5/28/2018
1136.62,1136.62,1136.62,1136.62,,5/25/2018
1135.063,1135.063,1135.063,1135.063,,5/24/2018
1133.096,1133.096,1133.096,1133.096,,5/23/2018
1142.052,1142.052,1142.052,1142.052,,5/22/2018
1136.492,1136.492,1136.492,1136.492,,5/21/2018
1137.745,1137.745,1137.745,1137.745,,5/18/2018
1144.069,1144.069,1144.069,1144.069,,5/17/2018
1155.095,1155.095,1155.095,1155.095,,5/16/2018
1150.268,1150.268,1150.268,1150.268,,5/15/2018
1168.896,1168.896,1168.896,1168.896,,5/14/2018
1164.485,1164.485,1164.485,1164.485,,5/11/2018
1156.546,1156.546,1156.546,1156.546,,5/10/2018
1143.759,1143.759,1143.759,1143.759,,5/9/2018
1142.664,1142.664,1142.664,1142.664,,5/8/2018
1139.552,1139.552,1139.552,1139.552,,5/7/2018
1136.172,1136.172,1136.172,1136.172,,5/4/2018
1137.848,1137.848,1137.848,1137.848,,5/3/2018
1151.436,1151.436,1151.436,1151.436,,5/2/2018
1162.475,1162.475,1162.475,1162.475,,5/1/2018
1164.428,1164.428,1164.428,1164.428,,4/30/2018
1156.298,1156.298,1156.298,1156.298,,4/27/2018
1144.345,1144.345,1144.345,1144.345,,4/26/2018
1140.274,1140.274,1140.274,1140.274,,4/25/2018
1154.206,1154.206,1154.206,1154.206,,4/24/2018
1158.261,1158.261,1158.261,1158.261,,4/23/2018
1168.244,1168.244,1168.244,1168.244,,4/20/2018
1184.125,1184.125,1184.125,1184.125,,4/19/2018
1176.144,1176.144,1176.144,1176.144,,4/18/2018
1164.36,1164.36,1164.36,1164.36,,4/17/2018
1163.251,1163.251,1163.251,1163.251,,4/16/2018
1170.088,1170.088,1170.088,1170.088,,4/13/2018
1176.882,1176.882,1176.882,1176.882,,4/12/2018
1175.527,1175.527,1175.527,1175.527,,4/11/2018
1175.324,1175.324,1175.324,1175.324,,4/10/2018
1163.069,1163.069,1163.069,1163.069,,4/9/2018
1161.968,1161.968,1161.968,1161.968,,4/6/2018
1166.484,1166.484,1166.484,1166.484,,4/5/2018
1155.644,1155.644,1155.644,1155.644,,4/4/2018
1170.147,1170.147,1170.147,1170.147,,4/3/2018
1169.434,1169.434,1169.434,1169.434,,4/2/2018
1170.875,1170.875,1170.875,1170.875,,3/30/2018
1169.266,1169.266,1169.266,1169.266,,3/29/2018
1162.671,1162.671,1162.671,1162.671,,3/28/2018
1185.175,1185.175,1185.175,1185.175,,3/27/2018
1182.283,1182.283,1182.283,1182.283,,3/26/2018
1172.097,1172.097,1172.097,1172.097,,3/23/2018
1196.725,1196.725,1196.725,1196.725,,3/22/2018
1209.616,1209.616,1209.616,1209.616,,3/21/2018
1209.887,1209.887,1209.887,1209.887,,3/20/2018
1203.59,1203.59,1203.59,1203.59,,3/19/2018
1213.138,1213.138,1213.138,1213.138,,3/16/2018
1216.238,1216.238,1216.238,1216.238,,3/15/2018
1218.697,1218.697,1218.697,1218.697,,3/14/2018
1223.832,1223.832,1223.832,1223.832,,3/13/2018
1222.2,1222.2,1222.2,1222.2,,3/12/2018
1207.226,1207.226,1207.226,1207.226,,3/9/2018
1195.236,1195.236,1195.236,1195.236,,3/8/2018
1189.198,1189.198,1189.198,1189.198,,3/7/2018
1193.934,1193.934,1193.934,1193.934,,3/6/2018
1176.116,1176.116,1176.116,1176.116,,3/5/2018
1182.057,1182.057,1182.057,1182.057,,3/2/2018
1192.254,1192.254,1192.254,1192.254,,3/1/2018
1195.193,1195.193,1195.193,1195.193,,2/28/2018
1212.329,1212.329,1212.329,1212.329,,2/27/2018
1221.076,1221.076,1221.076,1221.076,,2/26/2018
1216.426,1216.426,1216.426,1216.426,,2/23/2018
1200.903,1200.903,1200.903,1200.903,,2/22/2018
1209.671,1209.671,1209.671,1209.671,,2/21/2018
1194.528,1194.528,1194.528,1194.528,,2/20/2018
1201.036,1201.036,1201.036,1201.036,,2/19/2018
1199.735,1199.735,1199.735,1199.735,,2/16/2018
1202.623,1202.623,1202.623,1202.623,,2/15/2018
1185.334,1185.334,1185.334,1185.334,,2/14/2018
1164.492,1164.492,1164.492,1164.492,,2/13/2018
1153.373,1153.373,1153.373,1153.373,,2/12/2018
1142.853,1142.853,1142.853,1142.853,,2/9/2018
1163.087,1163.087,1163.087,1163.087,,2/8/2018
1173.379,1173.379,1173.379,1173.379,,2/7/2018
1176.176,1176.176,1176.176,1176.176,,2/6/2018
1209.336,1209.336,1209.336,1209.336,,2/5/2018
1230.835,1230.835,1230.835,1230.835,,2/2/2018
1248.647,1248.647,1248.647,1248.647,,2/1/2018
1254.587,1254.587,1254.587,1254.587,,1/31/2018
1247.628,1247.628,1247.628,1247.628,,1/30/2018
1267.984,1267.984,1267.984,1267.984,,1/29/2018
1273.071,1273.071,1273.071,1273.071,,1/26/2018
1263.454,1263.454,1263.454,1263.454,,1/25/2018
1258.747,1258.747,1258.747,1258.747,,1/24/2018
1252.385,1252.385,1252.385,1252.385,,1/23/2018
1238.504,1238.504,1238.504,1238.504,,1/22/2018
1232.597,1232.597,1232.597,1232.597,,1/19/2018
1227.516,1227.516,1227.516,1227.516,,1/18/2018
1222.621,1222.621,1222.621,1222.621,,1/17/2018
1217.867,1217.867,1217.867,1217.867,,1/16/2018
1210.64,1210.64,1210.64,1210.64,,1/15/2018
1208.169,1208.169,1208.169,1208.169,,1/12/2018
1197.005,1197.005,1197.005,1197.005,,1/11/2018
1197.527,1197.527,1197.527,1197.527,,1/10/2018
1205.137,1205.137,1205.137,1205.137,,1/9/2018
1206.863,1206.863,1206.863,1206.863,,1/8/2018
1201.006,1201.006,1201.006,1201.006,,1/5/2018
1192.556,1192.556,1192.556,1192.556,,1/4/2018
1184.215,1184.215,1184.215,1184.215,,1/3/2018
1177.978,1177.978,1177.978,1177.978,,1/2/2018
1157.545,1157.545,1157.545,1157.545,,1/1/2018
1158.454,1158.454,1158.454,1158.454,,12/29/2017
1153.581,1153.581,1153.581,1153.581,,12/28/2017
1144.39,1144.39,1144.39,1144.39,,12/27/2017
1138.632,1138.632,1138.632,1138.632,,12/26/2017
1141.108,1141.108,1141.108,1141.108,,12/25/2017
1141.091,1141.091,1141.091,1141.091,,12/22/2017
1134.382,1134.382,1134.382,1134.382,,12/21/2017
1132.849,1132.849,1132.849,1132.849,,12/20/2017
1132.199,1132.199,1132.199,1132.199,,12/19/2017
1130.39,1130.39,1130.39,1130.39,,12/18/2017
1118.503,1118.503,1118.503,1118.503,,12/15/2017
1121.222,1121.222,1121.222,1121.222,,12/14/2017
1118.805,1118.805,1118.805,1118.805,,12/13/2017
1112.367,1112.367,1112.367,1112.367,,12/12/2017
1119.971,1119.971,1119.971,1119.971,,12/11/2017
1110.778,1110.778,1110.778,1110.778,,12/8/2017
1100.541,1100.541,1100.541,1100.541,,12/7/2017
1101.195,1101.195,1101.195,1101.195,,12/6/2017
1117.687,1117.687,1117.687,1117.687,,12/5/2017
1121.947,1121.947,1121.947,1121.947,,12/4/2017
1115.937,1115.937,1115.937,1115.937,,12/1/2017
1120.793,1120.793,1120.793,1120.793,,11/30/2017
1141.38,1141.38,1141.38,1141.38,,11/29/2017
1146.498,1146.498,1146.498,1146.498,,11/28/2017
1144.327,1144.327,1144.327,1144.327,,11/27/2017
1154.256,1154.256,1154.256,1154.256,,11/24/2017
1152.401,1152.401,1152.401,1152.401,,11/23/2017
1156.674,1156.674,1156.674,1156.674,,11/22/2017
1150.984,1150.984,1150.984,1150.984,,11/21/2017
1136.102,1136.102,1136.102,1136.102,,11/20/2017
1136.452,1136.452,1136.452,1136.452,,11/17/2017
1125.355,1125.355,1125.355,1125.355,,11/16/2017
1111.12,1111.12,1111.12,1111.12,,11/15/2017
1118.321,1118.321,1118.321,1118.321,,11/14/2017
1123.263,1123.263,1123.263,1123.263,,11/13/2017
1128.492,1128.492,1128.492,1128.492,,11/10/2017
1133.783,1133.783,1133.783,1133.783,,11/9/2017
1134.676,1134.676,1134.676,1134.676,,11/8/2017
1134.547,1134.547,1134.547,1134.547,,11/7/2017
1131.026,1131.026,1131.026,1131.026,,11/6/2017
1126.176,1126.176,1126.176,1126.176,,11/3/2017
1127.31,1127.31,1127.31,1127.31,,11/2/2017
1128.939,1128.939,1128.939,1128.939,,11/1/2017
1119.079,1119.079,1119.079,1119.079,,10/31/2017
1115.533,1115.533,1115.533,1115.533,,10/30/2017
1110.22,1110.22,1110.22,1110.22,,10/27/2017
1108.165,1108.165,1108.165,1108.165,,10/26/2017
1114.094,1114.094,1114.094,1114.094,,10/25/2017
1113.318,1113.318,1113.318,1113.318,,10/24/2017
1115.895,1115.895,1115.895,1115.895,,10/23/2017
1119.688,1119.688,1119.688,1119.688,,10/20/2017
1116.913,1116.913,1116.913,1116.913,,10/19/2017
1126.898,1126.898,1126.898,1126.898,,10/18/2017
1125.665,1125.665,1125.665,1125.665,,10/17/2017
1131.824,1131.824,1131.824,1131.824,,10/16/2017
1125.914,1125.914,1125.914,1125.914,,10/13/2017
1121.616,1121.616,1121.616,1121.616,,10/12/2017
1117.333,1117.333,1117.333,1117.333,,10/11/2017
1112.525,1112.525,1112.525,1112.525,,10/10/2017
1100.415,1100.415,1100.415,1100.415,,10/9/2017
1103.116,1103.116,1103.116,1103.116,,10/6/2017
1102.755,1102.755,1102.755,1102.755,,10/5/2017
1101.84,1101.84,1101.84,1101.84,,10/4/2017
1097.026,1097.026,1097.026,1097.026,,10/3/2017
1082.971,1082.971,1082.971,1082.971,,10/2/2017
1081.722,1081.722,1081.722,1081.722,,9/29/2017
1072.381,1072.381,1072.381,1072.381,,9/28/2017
1078.572,1078.572,1078.572,1078.572,,9/27/2017
1080.112,1080.112,1080.112,1080.112,,9/26/2017
1088.264,1088.264,1088.264,1088.264,,9/25/2017
1102.254,1102.254,1102.254,1102.254,,9/22/2017
1108.185,1108.185,1108.185,1108.185,,9/21/2017
1112.067,1112.067,1112.067,1112.067,,9/20/2017
1109.63,1109.63,1109.63,1109.63,,9/19/2017
1112.92,1112.92,1112.92,1112.92,,9/18/2017
1102.164,1102.164,1102.164,1102.164,,9/15/2017
1099.89,1099.89,1099.89,1099.89,,9/14/2017
1099.46,1099.46,1099.46,1099.46,,9/13/2017
1102.261,1102.261,1102.261,1102.261,,9/12/2017
1099.177,1099.177,1099.177,1099.177,,9/11/2017
1091.17,1091.17,1091.17,1091.17,,9/8/2017
1090.098,1090.098,1090.098,1090.098,,9/7/2017
1083.18,1083.18,1083.18,1083.18,,9/6/2017
1084.929,1084.929,1084.929,1084.929,,9/5/2017
1083.338,1083.338,1083.338,1083.338,,9/4/2017
1091.36,1091.36,1091.36,1091.36,,9/1/2017
1087.698,1087.698,1087.698,1087.698,,8/31/2017
1088.005,1088.005,1088.005,1088.005,,8/30/2017
1081.23,1081.23,1081.23,1081.23,,8/29/2017
1085.079,1085.079,1085.079,1085.079,,8/28/2017
1085.374,1085.374,1085.374,1085.374,,8/25/2017
1082.451,1082.451,1082.451,1082.451,,8/24/2017
1075.599,1075.599,1075.599,1075.599,,8/23/2017
1072.523,1072.523,1072.523,1072.523,,8/22/2017
1063.663,1063.663,1063.663,1063.663,,8/21/2017
1059.54,1059.54,1059.54,1059.54,,8/18/2017
1063.325,1063.325,1063.325,1063.325,,8/17/2017
1060.272,1060.272,1060.272,1060.272,,8/16/2017
1052.509,1052.509,1052.509,1052.509,,8/15/2017
1053.653,1053.653,1053.653,1053.653,,8/14/2017
1042.798,1042.798,1042.798,1042.798,,8/11/2017
1056.213,1056.213,1056.213,1056.213,,8/10/2017
1068.92,1068.92,1068.92,1068.92,,8/9/2017
1078.527,1078.527,1078.527,1078.527,,8/8/2017
1075.364,1075.364,1075.364,1075.364,,8/7/2017
1067.256,1067.256,1067.256,1067.256,,8/4/2017
1064.073,1064.073,1064.073,1064.073,,8/3/2017
1069.972,1069.972,1069.972,1069.972,,8/2/2017
1069.003,1069.003,1069.003,1069.003,,8/1/2017
1066.233,1066.233,1066.233,1066.233,,7/31/2017
1062.974,1062.974,1062.974,1062.974,,7/28/2017
1068.95,1068.95,1068.95,1068.95,,7/27/2017
1062.294,1062.294,1062.294,1062.294,,7/26/2017
1061.687,1061.687,1061.687,1061.687,,7/25/2017
1064.268,1064.268,1064.268,1064.268,,7/24/2017
1060.178,1060.178,1060.178,1060.178,,7/21/2017
1059.4,1059.4,1059.4,1059.4,,7/20/2017
1060.118,1060.118,1060.118,1060.118,,7/19/2017
1053.226,1053.226,1053.226,1053.226,,7/18/2017
1051.547,1051.547,1051.547,1051.547,,7/17/2017
1047.051,1047.051,1047.051,1047.051,,7/14/2017
1040.724,1040.724,1040.724,1040.724,,7/13/2017
1029.901,1029.901,1029.901,1029.901,,7/12/2017
1018.199,1018.199,1018.199,1018.199,,7/11/2017
1009.293,1009.293,1009.293,1009.293,,7/10/2017
1002.481,1002.481,1002.481,1002.481,,7/7/2017
1006.16,1006.16,1006.16,1006.16,,7/6/2017
1009.849,1009.849,1009.849,1009.849,,7/5/2017
1006.725,1006.725,1006.725,1006.725,,7/4/2017
1014.241,1014.241,1014.241,1014.241,,7/3/2017
1010.8,1010.8,1010.8,1010.8,,6/30/2017
1014.021,1014.021,1014.021,1014.021,,6/29/2017
1012.103,1012.103,1012.103,1012.103,,6/28/2017
1016.676,1016.676,1016.676,1016.676,,6/27/2017
1019.108,1019.108,1019.108,1019.108,,6/26/2017
1011.666,1011.666,1011.666,1011.666,,6/23/2017
1008.807,1008.807,1008.807,1008.807,,6/22/2017
1006.468,1006.468,1006.468,1006.468,,6/21/2017
1008.671,1008.671,1008.671,1008.671,,6/20/2017
1012.947,1012.947,1012.947,1012.947,,6/19/2017
1003.121,1003.121,1003.121,1003.121,,6/16/2017
1003.643,1003.643,1003.643,1003.643,,6/15/2017
1013.691,1013.691,1013.691,1013.691,,6/14/2017
1009.782,1009.782,1009.782,1009.782,,6/13/2017
1008.923,1008.923,1008.923,1008.923,,6/12/2017
1018.186,1018.186,1018.186,1018.186,,6/9/2017
1019.065,1019.065,1019.065,1019.065,,6/8/2017
1015.747,1015.747,1015.747,1015.747,,6/7/2017
1015.886,1015.886,1015.886,1015.886,,6/6/2017
1017.595,1017.595,1017.595,1017.595,,6/5/2017
1015.081,1015.081,1015.081,1015.081,,6/2/2017
1008.47,1008.47,1008.47,1008.47,,6/1/2017
1005.326,1005.326,1005.326,1005.326,,5/31/2017
1011.774,1011.774,1011.774,1011.774,,5/30/2017
1015.188,1015.188,1015.188,1015.188,,5/29/2017
1017.002,1017.002,1017.002,1017.002,,5/26/2017
1014.548,1014.548,1014.548,1014.548,,5/25/2017
1005.026,1005.026,1005.026,1005.026,,5/24/2017
1004.469,1004.469,1004.469,1004.469,,5/23/2017
1003.656,1003.656,1003.656,1003.656,,5/22/2017
995.671,995.671,995.671,995.671,,5/19/2017
988.376,988.376,988.376,988.376,,5/18/2017
1008.629,1008.629,1008.629,1008.629,,5/17/2017
1015.049,1015.049,1015.049,1015.049,,5/16/2017
1010.233,1010.233,1010.233,1010.233,,5/15/2017
1002.374,1002.374,1002.374,1002.374,,5/12/2017
1000.347,1000.347,1000.347,1000.347,,5/11/2017
995.093,995.093,995.093,995.093,,5/10/2017
990.603,990.603,990.603,990.603,,5/9/2017
985.105,985.105,985.105,985.105,,5/8/2017
978.273,978.273,978.273,978.273,,5/5/2017
980.065,980.065,980.065,980.065,,5/4/2017
985.737,985.737,985.737,985.737,,5/3/2017
988.19,988.19,988.19,988.19,,5/2/2017
979.761,979.761,979.761,979.761,,5/1/2017
977.959,977.959,977.959,977.959,,4/28/2017
979.663,979.663,979.663,979.663,,4/27/2017
982.532,982.532,982.532,982.532,,4/26/2017
982.65,982.65,982.65,982.65,,4/25/2017
971.359,971.359,971.359,971.359,,4/24/2017
961.78,961.78,961.78,961.78,,4/21/2017
958.449,958.449,958.449,958.449,,4/20/2017
952.923,952.923,952.923,952.923,,4/19/2017
957.697,957.697,957.697,957.697,,4/18/2017
962.709,962.709,962.709,962.709,,4/17/2017
960.427,960.427,960.427,960.427,,4/14/2017
962.853,962.853,962.853,962.853,,4/13/2017
958.204,958.204,958.204,958.204,,4/12/2017
954.439,954.439,954.439,954.439,,4/11/2017
958.001,958.001,958.001,958.001,,4/10/2017
961.613,961.613,961.613,961.613,,4/7/2017
963.291,963.291,963.291,963.291,,4/6/2017
969.222,969.222,969.222,969.222,,4/5/2017
965.172,965.172,965.172,965.172,,4/4/2017
965.147,965.147,965.147,965.147,,4/3/2017
958.369,958.369,958.369,958.369,,3/31/2017
969.467,969.467,969.467,969.467,,3/30/2017
971.864,971.864,971.864,971.864,,3/29/2017
970.321,970.321,970.321,970.321,,3/28/2017
965.708,965.708,965.708,965.708,,3/27/2017
969.126,969.126,969.126,969.126,,3/24/2017
967.923,967.923,967.923,967.923,,3/23/2017
966.97,966.97,966.97,966.97,,3/22/2017
973.083,973.083,973.083,973.083,,3/21/2017
972.352,972.352,972.352,972.352,,3/20/2017
965.567,965.567,965.567,965.567,,3/17/2017
963.202,963.202,963.202,963.202,,3/16/2017
943.515,943.515,943.515,943.515,,3/15/2017
939.967,939.967,939.967,939.967,,3/14/2017
938.503,938.503,938.503,938.503,,3/13/2017
926.143,926.143,926.143,926.143,,3/10/2017
922.938,922.938,922.938,922.938,,3/9/2017
934.902,934.902,934.902,934.902,,3/8/2017
936.501,936.501,936.501,936.501,,3/7/2017
934.423,934.423,934.423,934.423,,3/6/2017
931.068,931.068,931.068,931.068,,3/3/2017
936.373,936.373,936.373,936.373,,3/2/2017
938.468,938.468,938.468,938.468,,3/1/2017
936.371,936.371,936.371,936.371,,2/28/2017
940.317,940.317,940.317,940.317,,2/27/2017
943.515,943.515,943.515,943.515,,2/24/2017
952.117,952.117,952.117,952.117,,2/23/2017
950.953,950.953,950.953,950.953,,2/22/2017
945.64,945.64,945.64,945.64,,2/21/2017
943.582,943.582,943.582,943.582,,2/20/2017
939.033,939.033,939.033,939.033,,2/17/2017
945.618,945.618,945.618,945.618,,2/16/2017
941.779,941.779,941.779,941.779,,2/15/2017
934.078,934.078,934.078,934.078,,2/14/2017
935.448,935.448,935.448,935.448,,2/13/2017
930.159,930.159,930.159,930.159,,2/10/2017
925.574,925.574,925.574,925.574,,2/9/2017
921.677,921.677,921.677,921.677,,2/8/2017
919.805,919.805,919.805,919.805,,2/7/2017
922.985,922.985,922.985,922.985,,2/6/2017
918.873,918.873,918.873,918.873,,2/3/2017
915.208,915.208,915.208,915.208,,2/2/2017
912.999,912.999,912.999,912.999,,2/1/2017
909.228,909.228,909.228,909.228,,1/31/2017
913.089,913.089,913.089,913.089,,1/30/2017
915.921,915.921,915.921,915.921,,1/27/2017
916.728,916.728,916.728,916.728,,1/26/2017
912.159,912.159,912.159,912.159,,1/25/2017
908.631,908.631,908.631,908.631,,1/24/2017
902.139,902.139,902.139,902.139,,1/23/2017
893.284,893.284,893.284,893.284,,1/20/2017
894.518,894.518,894.518,894.518,,1/19/2017
897.885,897.885,897.885,897.885,,1/18/2017
894.871,894.871,894.871,894.871,,1/17/2017
889.105,889.105,889.105,889.105,,1/16/2017
895.976,895.976,895.976,895.976,,1/13/2017
896.638,896.638,896.638,896.638,,1/12/2017
886.732,886.732,886.732,886.732,,1/11/2017
885.701,885.701,885.701,885.701,,1/10/2017
878.44,878.44,878.44,878.44,,1/9/2017
881.112,881.112,881.112,881.112,,1/6/2017
881.717,881.717,881.717,881.717,,1/5/2017
871.454,871.454,871.454,871.454,,1/4/2017
868.441,868.441,868.441,868.441,,1/3/2017
861.882,861.882,861.882,861.882,,1/2/2017
862.275,862.275,862.275,862.275,,12/30/2016
858.442,858.442,858.442,858.442,,12/29/2016
851.179,851.179,851.179,851.179,,12/28/2016
844.657,844.657,844.657,844.657,,12/27/2016
842.451,842.451,842.451,842.451,,12/26/2016
841.596,841.596,841.596,841.596,,12/23/2016
842.512,842.512,842.512,842.512,,12/22/2016
851.169,851.169,851.169,851.169,,12/21/2016
851.309,851.309,851.309,851.309,,12/20/2016
851.127,851.127,851.127,851.127,,12/19/2016
856.403,856.403,856.403,856.403,,12/16/2016
858.646,858.646,858.646,858.646,,12/15/2016
872.764,872.764,872.764,872.764,,12/14/2016
877.2,877.2,877.2,877.2,,12/13/2016
872.24,872.24,872.24,872.24,,12/12/2016
877.845,877.845,877.845,877.845,,12/9/2016
879.319,879.319,879.319,879.319,,12/8/2016
867.605,867.605,867.605,867.605,,12/7/2016
861.494,861.494,861.494,861.494,,12/6/2016
853.974,853.974,853.974,853.974,,12/5/2016
853.068,853.068,853.068,853.068,,12/2/2016
858.411,858.411,858.411,858.411,,12/1/2016
862.832,862.832,862.832,862.832,,11/30/2016
858.469,858.469,858.469,858.469,,11/29/2016
863.169,863.169,863.169,863.169,,11/28/2016
855.783,855.783,855.783,855.783,,11/25/2016
852.019,852.019,852.019,852.019,,11/24/2016
855.92,855.92,855.92,855.92,,11/23/2016
857.447,857.447,857.447,857.447,,11/22/2016
847.396,847.396,847.396,847.396,,11/21/2016
844.534,844.534,844.534,844.534,,11/18/2016
847.189,847.189,847.189,847.189,,11/17/2016
847.15,847.15,847.15,847.15,,11/16/2016
841.494,841.494,841.494,841.494,,11/15/2016
838.96,838.96,838.96,838.96,,11/14/2016
849.097,849.097,849.097,849.097,,11/11/2016
875.631,875.631,875.631,875.631,,11/10/2016
880.149,880.149,880.149,880.149,,11/9/2016
902.449,902.449,902.449,902.449,,11/8/2016
894.77,894.77,894.77,894.77,,11/7/2016
880.125,880.125,880.125,880.125,,11/4/2016
884.929,884.929,884.929,884.929,,11/3/2016
890.209,890.209,890.209,890.209,,11/2/2016
902.581,902.581,902.581,902.581,,11/1/2016
905.089,905.089,905.089,905.089,,10/31/2016
903.5,903.5,903.5,903.5,,10/28/2016
905.308,905.308,905.308,905.308,,10/27/2016
910.576,910.576,910.576,910.576,,10/26/2016
918.249,918.249,918.249,918.249,,10/25/2016
918.399,918.399,918.399,918.399,,10/24/2016
911.236,911.236,911.236,911.236,,10/21/2016
913.378,913.378,913.378,913.378,,10/20/2016
913.349,913.349,913.349,913.349,,10/19/2016
908.545,908.545,908.545,908.545,,10/18/2016
894.709,894.709,894.709,894.709,,10/17/2016
897.032,897.032,897.032,897.032,,10/14/2016
890.648,890.648,890.648,890.648,,10/13/2016
902.742,902.742,902.742,902.742,,10/12/2016
905.572,905.572,905.572,905.572,,10/11/2016
918.68,918.68,918.68,918.68,,10/10/2016
914.806,914.806,914.806,914.806,,10/7/2016
917.038,917.038,917.038,917.038,,10/6/2016
915.258,915.258,915.258,915.258,,10/5/2016
915.612,915.612,915.612,915.612,,10/4/2016
911.605,911.605,911.605,911.605,,10/3/2016
903.46,903.46,903.46,903.46,,9/30/2016
913.388,913.388,913.388,913.388,,9/29/2016
912.187,912.187,912.187,912.187,,9/28/2016
911.127,911.127,911.127,911.127,,9/27/2016
905.486,905.486,905.486,905.486,,9/26/2016
917.503,917.503,917.503,917.503,,9/23/2016
920.915,920.915,920.915,920.915,,9/22/2016
905.654,905.654,905.654,905.654,,9/21/2016
898.816,898.816,898.816,898.816,,9/20/2016
897.68,897.68,897.68,897.68,,9/19/2016
885.453,885.453,885.453,885.453,,9/16/2016
888.976,888.976,888.976,888.976,,9/15/2016
885.139,885.139,885.139,885.139,,9/14/2016
886.008,886.008,886.008,886.008,,9/13/2016
889.415,889.415,889.415,889.415,,9/12/2016
909.324,909.324,909.324,909.324,,9/9/2016
927.287,927.287,927.287,927.287,,9/8/2016
926.042,926.042,926.042,926.042,,9/7/2016
923.446,923.446,923.446,923.446,,9/6/2016
909.599,909.599,909.599,909.599,,9/5/2016
899.611,899.611,899.611,899.611,,9/2/2016
891.076,891.076,891.076,891.076,,9/1/2016
893.678,893.678,893.678,893.678,,8/31/2016
898.916,898.916,898.916,898.916,,8/30/2016
895.968,895.968,895.968,895.968,,8/29/2016
901.393,901.393,901.393,901.393,,8/26/2016
898.099,898.099,898.099,898.099,,8/25/2016
896.754,896.754,896.754,896.754,,8/24/2016
906.497,906.497,906.497,906.497,,8/23/2016
904.22,904.22,904.22,904.22,,8/22/2016
910.337,910.337,910.337,910.337,,8/19/2016
916.398,916.398,916.398,916.398,,8/18/2016
909.665,909.665,909.665,909.665,,8/17/2016
915.598,915.598,915.598,915.598,,8/16/2016
915.864,915.864,915.864,915.864,,8/15/2016
910.085,910.085,910.085,910.085,,8/12/2016
907.605,907.605,907.605,907.605,,8/11/2016
902.994,902.994,902.994,902.994,,8/10/2016
899.792,899.792,899.792,899.792,,8/9/2016
895.531,895.531,895.531,895.531,,8/8/2016
885.517,885.517,885.517,885.517,,8/5/2016
876.04,876.04,876.04,876.04,,8/4/2016
868.177,868.177,868.177,868.177,,8/3/2016
876.766,876.766,876.766,876.766,,8/2/2016
882.545,882.545,882.545,882.545,,8/1/2016
873.471,873.471,873.471,873.471,,7/29/2016
