Fecha (dd/mm/aaaa),Valor COLCAP,Variación absoluta,Variación porcentual (%)
15/01/2008,980.21,-19.785,-1.9785
16/01/2008,958.99,-21.2208,-2.1649
17/01/2008,928.38,-30.6136,-3.1923
18/01/2008,903.49,-24.8946,-2.6815
21/01/2008,832.37,-71.1182,-7.8715
22/01/2008,879.67,47.3003,5.6826
23/01/2008,890.89,11.2274,1.2763
24/01/2008,933.79,42.8915,4.8144
25/01/2008,939.61,5.8191,0.6232
28/01/2008,930.97,-8.6329,-0.9188
29/01/2008,946.51,15.5356,1.6688
30/01/2008,936.55,-9.9551,-1.0518
31/01/2008,937.33,0.7744,0.0827
1/2/2008,938.16,0.829,0.0884
4/2/2008,945.18,7.026,0.7489
5/2/2008,920.47,-24.7081,-2.6141
6/2/2008,900.89,-19.5824,-2.1274
7/2/2008,891.3,-9.5879,-1.0643
8/2/2008,906.03,14.7239,1.652
11/2/2008,920.78,14.7507,1.6281
12/2/2008,915.74,-5.0415,-0.5475
13/02/2008,918.85,3.1117,0.3398
14/02/2008,928.67,9.8208,1.0688
15/02/2008,929.63,0.9634,0.1037
18/02/2008,944.25,14.6143,1.5721
19/02/2008,945.4,1.1516,0.122
20/02/2008,941.38,-4.0179,-0.425
21/02/2008,944.38,3.0012,0.3188
22/02/2008,940.05,-4.3284,-0.4583
25/02/2008,938.49,-1.568,-0.1668
26/02/2008,938.58,0.0911,0.0097
27/02/2008,935.15,-3.4251,-0.3649
28/02/2008,931.03,-4.1174,-0.4403
29/02/2008,914.9,-16.1321,-1.7327
3/3/2008,896.73,-18.1718,-1.9862
4/3/2008,859.79,-36.9372,-4.1191
5/3/2008,897.61,37.8202,4.3988
6/3/2008,889.83,-7.7832,-0.8671
7/3/2008,900.79,10.9631,1.232
10/3/2008,907.83,7.0351,0.781
11/3/2008,911.72,3.8904,0.4285
12/3/2008,914.89,3.1758,0.3483
13/03/2008,912.74,-2.1495,-0.2349
14/03/2008,902.13,-10.6185,-1.1634
17/03/2008,890.57,-11.5527,-1.2806
18/03/2008,899.67,9.0996,1.0218
19/03/2008,902.56,2.8853,0.3207
25/03/2008,895.08,-7.4769,-0.8284
26/03/2008,891.73,-3.3535,-0.3747
27/03/2008,887.89,-3.8418,-0.4308
28/03/2008,890.03,2.1387,0.2409
31/03/2008,889.28,-0.741,-0.0833
1/4/2008,913.73,24.4485,2.7492
2/4/2008,919.3,5.5659,0.6091
3/4/2008,923.04,3.7388,0.4067
4/4/2008,922,-1.0387,-0.1125
7/4/2008,928.32,6.3246,0.686
8/4/2008,930.57,2.2494,0.2423
9/4/2008,936.53,5.9531,0.6397
10/4/2008,922.05,-14.4722,-1.5453
11/4/2008,917.73,-4.3244,-0.469
14/04/2008,917.57,-0.1582,-0.0172
15/04/2008,931.61,14.0425,1.5304
16/04/2008,936.55,4.9324,0.5294
17/04/2008,934.66,-1.8887,-0.2017
18/04/2008,952.82,18.1629,1.9433
21/04/2008,953.25,0.4328,0.0454
22/04/2008,950.97,-2.2817,-0.2394
23/04/2008,942.21,-8.758,-0.921
24/04/2008,949.52,7.3044,0.7752
25/04/2008,953.07,3.5547,0.3744
28/04/2008,962.4,9.3297,0.9789
29/04/2008,969.11,6.7042,0.6966
30/04/2008,985.95,16.8445,1.7381
2/5/2008,"1,012.31",26.3561,2.6732
6/5/2008,"1,032.08",19.7725,1.9532
7/5/2008,"1,010.96",-21.1159,-2.046
8/5/2008,"1,001.24",-9.7242,-0.9619
9/5/2008,"1,008.49",7.2488,0.724
12/5/2008,"1,010.27",1.7836,0.1769
13/05/2008,"1,015.63",5.3622,0.5308
14/05/2008,"1,027.74",12.1099,1.1923
15/05/2008,"1,024.58",-3.1661,-0.3081
16/05/2008,"1,016.11",-8.4686,-0.8265
19/05/2008,"1,016.10",-0.0132,-0.0013
20/05/2008,"1,009.48",-6.6126,-0.6508
21/05/2008,"1,015.60",6.1207,0.6063
22/05/2008,"1,008.67",-6.9353,-0.6829
23/05/2008,"1,003.07",-5.5971,-0.5549
27/05/2008,999.5,-3.5761,-0.3565
28/05/2008,"1,000.23",0.7301,0.073
29/05/2008,"1,010.15",9.9231,0.9921
30/05/2008,"1,019.78",9.6308,0.9534
3/6/2008,"1,004.80",-14.9811,-1.4691
4/6/2008,"1,015.92",11.1176,1.1065
5/6/2008,"1,015.36",-0.5555,-0.0547
6/6/2008,"1,013.73",-1.6292,-0.1605
9/6/2008,"1,004.28",-9.4537,-0.9326
10/6/2008,990.5,-13.7792,-1.3721
11/6/2008,989.39,-1.1077,-0.1118
12/6/2008,990.29,0.8983,0.0908
13/06/2008,991.85,1.562,0.1577
16/06/2008,991.66,-0.1938,-0.0195
17/06/2008,979.84,-11.8127,-1.1912
18/06/2008,972.13,-7.7146,-0.7873
19/06/2008,941.47,-30.6588,-3.1538
20/06/2008,959.27,17.7951,1.8901
23/06/2008,959.13,-0.1367,-0.0143
24/06/2008,956.22,-2.9067,-0.3031
25/06/2008,956.14,-0.0845,-0.0088
26/06/2008,942.99,-13.1515,-1.3755
27/06/2008,945.31,2.3193,0.246
1/7/2008,924.7,-20.6048,-2.1797
2/7/2008,924.47,-0.2262,-0.0245
3/7/2008,938.44,13.9616,1.5102
4/7/2008,943.76,5.3186,0.5668
7/7/2008,936.94,-6.8192,-0.7226
8/7/2008,925.66,-11.2717,-1.203
9/7/2008,932.35,6.6904,0.7228
10/7/2008,929.81,-2.5442,-0.2729
11/7/2008,917.54,-12.2686,-1.3195
14/07/2008,915.4,-2.1458,-0.2339
15/07/2008,901.61,-13.7905,-1.5065
16/07/2008,900,-1.6089,-0.1784
17/07/2008,909.83,9.838,1.0931
18/07/2008,911.32,1.4806,0.1627
21/07/2008,919.19,7.8753,0.8642
22/07/2008,917.09,-2.1043,-0.2289
23/07/2008,922.51,5.425,0.5915
24/07/2008,926.07,3.5621,0.3861
25/07/2008,932.59,6.5181,0.7038
28/07/2008,921.94,-10.6542,-1.1424
29/07/2008,923.17,1.2315,0.1336
30/07/2008,935.39,12.2202,1.3237
31/07/2008,944.87,9.4763,1.0131
1/8/2008,943.23,-1.6389,-0.1735
4/8/2008,935.98,-7.2475,-0.7684
5/8/2008,937,1.0188,0.1088
6/8/2008,931.61,-5.3848,-0.5747
8/8/2008,937.26,5.645,0.606
11/8/2008,937.96,0.7031,0.075
12/8/2008,934.12,-3.8394,-0.4093
13/08/2008,939.69,5.5631,0.5955
14/08/2008,938.25,-1.4375,-0.153
15/08/2008,944.9,6.6533,0.7091
19/08/2008,941.02,-3.8775,-0.4104
20/08/2008,948.72,7.6996,0.8182
21/08/2008,955.5,6.7816,0.7148
22/08/2008,955.72,0.2119,0.0222
25/08/2008,950.33,-5.3894,-0.5639
26/08/2008,952.62,2.2974,0.2417
27/08/2008,956.43,3.807,0.3996
28/08/2008,978.39,21.9611,2.2961
29/08/2008,992.25,13.861,1.4167
1/9/2008,"1,025.10",32.8424,3.3099
2/9/2008,"1,022.45",-2.6444,-0.258
3/9/2008,"1,017.24",-5.2099,-0.5095
4/9/2008,"1,005.96",-11.2826,-1.1091
5/9/2008,998.95,-7.0135,-0.6972
8/9/2008,"1,010.74",11.7974,1.181
9/9/2008,"1,010.52",-0.2268,-0.0224
10/9/2008,"1,012.76",2.2474,0.2224
11/9/2008,"1,025.82",13.0589,1.2894
12/9/2008,"1,023.76",-2.0587,-0.2007
15/09/2008,"1,003.92",-19.8392,-1.9379
16/09/2008,967.46,-36.4672,-3.6325
17/09/2008,950.39,-17.0641,-1.7638
18/09/2008,949.69,-0.7007,-0.0737
19/09/2008,985.09,35.3938,3.7269
22/09/2008,983.04,-2.0423,-0.2073
23/09/2008,963.83,-19.2124,-1.9544
24/09/2008,976.22,12.391,1.2856
25/09/2008,989.68,13.458,1.3786
26/09/2008,983.87,-5.8119,-0.5872
29/09/2008,960.91,-22.9615,-2.3338
30/09/2008,973.53,12.6267,1.314
1/10/2008,975.83,2.2947,0.2357
2/10/2008,965.86,-9.9738,-1.0221
3/10/2008,966.14,0.2893,0.03
6/10/2008,921.9,-44.2411,-4.5791
7/10/2008,915.05,-6.8574,-0.7438
8/10/2008,888.02,-27.0255,-2.9535
9/10/2008,868.42,-19.5962,-2.2067
10/10/2008,794.28,-74.1464,-8.538
14/10/2008,866.75,72.4704,9.1241
15/10/2008,815.07,-51.6807,-5.9626
16/10/2008,782.85,-32.2138,-3.9523
17/10/2008,805,22.1486,2.8292
20/10/2008,811.15,6.149,0.7638
21/10/2008,808.09,-3.0649,-0.3778
22/10/2008,766.03,-42.0539,-5.2041
23/10/2008,739.72,-26.3119,-3.4348
24/10/2008,706.58,-33.138,-4.4798
27/10/2008,686.65,-19.9373,-2.8217
28/10/2008,714.55,27.9001,4.0632
29/10/2008,750.92,36.3745,5.0906
30/10/2008,778.19,27.2694,3.6315
31/10/2008,788.73,10.5409,1.3545
4/11/2008,803.11,14.3839,1.8237
5/11/2008,778.69,-24.4251,-3.0413
6/11/2008,744.27,-34.4211,-4.4204
7/11/2008,774.58,30.3099,4.0724
10/11/2008,774.07,-0.5031,-0.065
11/11/2008,767.34,-6.7386,-0.8705
12/11/2008,754.76,-12.5787,-1.6393
13/11/2008,751.1,-3.6544,-0.4842
14/11/2008,776.94,25.8361,3.4398
18/11/2008,758.96,-17.9752,-2.3136
19/11/2008,758.74,-0.2215,-0.0292
20/11/2008,751.77,-6.9709,-0.9187
21/11/2008,746.14,-5.6307,-0.749
24/11/2008,770.49,24.3521,3.2637
25/11/2008,774.57,4.082,0.5298
26/11/2008,791.4,16.8221,2.1718
27/11/2008,803.86,12.4617,1.5746
28/11/2008,803.11,-0.7438,-0.0925
1/12/2008,789.27,-13.8433,-1.7237
2/12/2008,796.58,7.3056,0.9256
3/12/2008,816.16,19.583,2.4584
4/12/2008,821.92,5.7563,0.7053
5/12/2008,816.88,-5.0415,-0.6134
9/12/2008,840.76,23.8806,2.9234
10/12/2008,859.49,18.7326,2.2281
11/12/2008,865.83,6.3447,0.7382
12/12/2008,861.74,-4.0958,-0.473
15/12/2008,867.99,6.248,0.7251
16/12/2008,866.41,-1.5751,-0.1815
17/12/2008,865.11,-1.3019,-0.1503
18/12/2008,856.54,-8.5713,-0.9908
19/12/2008,854.92,-1.6158,-0.1886
22/12/2008,856.97,2.0444,0.2391
23/12/2008,856.19,-0.7802,-0.091
24/12/2008,851.17,-5.0185,-0.5861
26/12/2008,850.4,-0.7695,-0.0904
29/12/2008,845.09,-5.3082,-0.6242
30/12/2008,851.35,6.2597,0.7407
2/1/2009,861.17,9.8218,1.1537
5/1/2009,862.25,1.0754,0.1249
6/1/2009,882.45,20.2016,2.3429
7/1/2009,870.55,-11.898,-1.3483
8/1/2009,873.31,2.7621,0.3173
9/1/2009,873.09,-0.2219,-0.0254
13/01/2009,871.84,-1.2518,-0.1434
14/01/2009,855.91,-15.9256,-1.8267
15/01/2009,844.78,-11.136,-1.3011
16/01/2009,846.51,1.7295,0.2047
19/01/2009,849.06,2.5516,0.3014
20/01/2009,837.39,-11.6691,-1.3744
21/01/2009,832.92,-4.4725,-0.5341
22/01/2009,831.82,-1.0999,-0.1321
23/01/2009,833.91,2.0905,0.2513
26/01/2009,845.42,11.5155,1.3809
27/01/2009,849.95,4.5264,0.5354
28/01/2009,865.44,15.4938,1.8229
29/01/2009,862.4,-3.0414,-0.3514
30/01/2009,869.8,7.4005,0.8581
2/2/2009,861.6,-8.2055,-0.9434
3/2/2009,865.77,4.1692,0.4839
4/2/2009,871.25,5.4819,0.6332
5/2/2009,872.46,1.2107,0.139
6/2/2009,884.27,11.8148,1.3542
9/2/2009,886.37,2.0968,0.2371
10/2/2009,879.72,-6.65,-0.7503
11/2/2009,874.27,-5.45,-0.6195
12/2/2009,865.27,-9,-1.0294
13/02/2009,879.41,14.14,1.6342
16/02/2009,875.43,-3.98,-0.4526
17/02/2009,857.65,-17.78,-2.031
18/02/2009,848.07,-9.58,-1.117
19/02/2009,849.2,1.13,0.1332
20/02/2009,834.24,-14.96,-1.7617
23/02/2009,831.19,-3.05,-0.3656
24/02/2009,825.17,-6.02,-0.7243
25/02/2009,833.07,7.9,0.9574
26/02/2009,845.42,12.35,1.4825
27/02/2009,852.16,6.74,0.7972
2/3/2009,831.95,-20.21,-2.3716
3/3/2009,836.43,4.48,0.5385
4/3/2009,847.72,11.29,1.3498
5/3/2009,836.56,-11.16,-1.3165
6/3/2009,839.26,2.7,0.3228
9/3/2009,837.87,-1.39,-0.1656
10/3/2009,849.64,11.77,1.4048
11/3/2009,844.1,-5.54,-0.652
12/3/2009,849.28,5.18,0.6137
13/03/2009,853.48,4.2,0.4945
16/03/2009,860.68,7.2,0.8436
17/03/2009,858.04,-2.64,-0.3067
18/03/2009,861.29,3.25,0.3788
19/03/2009,870.05,8.76,1.0171
20/03/2009,865.59,-4.46,-0.5126
24/03/2009,876.42,10.83,1.2512
25/03/2009,876.51,0.09,0.0103
26/03/2009,874.55,-1.96,-0.2236
27/03/2009,873.16,-1.39,-0.1589
30/03/2009,862.14,-11.02,-1.2621
31/03/2009,874.21,12.07,1.4
1/4/2009,878.12,3.91,0.4473
2/4/2009,891.09,12.97,1.477
3/4/2009,887.26,-3.83,-0.4298
6/4/2009,886.41,-0.85,-0.0958
7/4/2009,887.58,1.17,0.132
8/4/2009,882.87,-4.71,-0.5307
13/04/2009,879.78,-3.09,-0.35
14/04/2009,884.57,4.79,0.5445
15/04/2009,888.74,4.17,0.4714
16/04/2009,889.61,0.87,0.0979
17/04/2009,885,-4.61,-0.5182
20/04/2009,878.58,-6.42,-0.7254
21/04/2009,880.4,1.82,0.2072
22/04/2009,881.55,1.15,0.1306
23/04/2009,891.19,9.64,1.0935
24/04/2009,914.93,23.74,2.6639
27/04/2009,912.5,-2.43,-0.2656
28/04/2009,918.25,5.75,0.6301
29/04/2009,933.82,15.57,1.6956
30/04/2009,931.93,-1.89,-0.2024
4/5/2009,947.85,15.92,1.7083
5/5/2009,953.11,5.26,0.5549
6/5/2009,960.78,7.67,0.8047
7/5/2009,973.07,12.29,1.2792
8/5/2009,"1,004.96",31.89,3.2773
11/5/2009,996.84,-8.12,-0.808
12/5/2009,"1,003.38",6.54,0.6561
13/05/2009,989,-14.38,-1.4332
14/05/2009,"1,001.37",12.37,1.2508
15/05/2009,"1,001.45",0.08,0.008
18/05/2009,"1,012.19",10.74,1.0724
19/05/2009,"1,022.41",10.22,1.0097
20/05/2009,"1,024.78",2.37,0.2318
21/05/2009,"1,007.56",-17.22,-1.6804
22/05/2009,"1,008.43",0.87,0.0863
26/05/2009,"1,016.43",8,0.7933
27/05/2009,"1,012.49",-3.94,-0.3876
28/05/2009,"1,024.05",11.56,1.1417
29/05/2009,"1,031.53",7.48,0.7304
1/6/2009,"1,054.15",22.62,2.1929
2/6/2009,"1,049.71",-4.44,-0.4212
3/6/2009,"1,042.32",-7.39,-0.704
4/6/2009,"1,052.39",10.07,0.9661
5/6/2009,"1,052.93",0.54,0.0513
8/6/2009,"1,048.86",-4.07,-0.3865
9/6/2009,"1,051.36",2.5,0.2384
10/6/2009,"1,056.77",5.41,0.5146
11/6/2009,"1,074.78",18.01,1.7042
12/6/2009,"1,076.81",2.03,0.1889
16/06/2009,"1,066.41",-10.4,-0.9658
17/06/2009,"1,072.41",6,0.5626
18/06/2009,"1,079.22",6.81,0.635
19/06/2009,"1,090.73",11.51,1.0665
23/06/2009,"1,089.32",-1.41,-0.1293
24/06/2009,"1,090.37",1.05,0.0964
25/06/2009,"1,098.87",8.5,0.7796
26/06/2009,"1,094.95",-3.92,-0.3567
30/06/2009,"1,102.73",7.78,0.7105
1/7/2009,"1,119.35",16.62,1.5072
2/7/2009,"1,119.53",0.18,0.0161
3/7/2009,"1,116.98",-2.55,-0.2278
6/7/2009,"1,110.83",-6.15,-0.5506
7/7/2009,"1,113.67",2.84,0.2557
8/7/2009,"1,103.93",-9.74,-0.8746
9/7/2009,"1,085.58",-18.35,-1.6622
10/7/2009,"1,083.01",-2.57,-0.2367
13/07/2009,"1,082.69",-0.32,-0.0295
14/07/2009,"1,089.24",6.55,0.605
15/07/2009,"1,090.85",1.61,0.1478
16/07/2009,"1,092.88",2.03,0.1861
17/07/2009,"1,104.86",11.98,1.0962
21/07/2009,"1,113.97",9.11,0.8245
22/07/2009,"1,120.17",6.2,0.5566
23/07/2009,"1,141.90",21.73,1.9399
24/07/2009,"1,146.58",4.68,0.4098
27/07/2009,"1,143.37",-3.21,-0.28
28/07/2009,"1,126.75",-16.62,-1.4536
29/07/2009,"1,122.62",-4.13,-0.3665
30/07/2009,"1,147.57",24.95,2.2225
31/07/2009,"1,156.22",8.65,0.7538
3/8/2009,"1,165.42",9.2,0.7957
4/8/2009,"1,168.20",2.78,0.2385
5/8/2009,"1,162.95",-5.25,-0.4494
6/8/2009,"1,169.26",6.31,0.5426
10/8/2009,"1,174.71",5.45,0.4661
11/8/2009,"1,162.53",-12.18,-1.0369
12/8/2009,"1,171.32",8.79,0.7561
13/08/2009,"1,179.38",8.06,0.6881
14/08/2009,"1,180.48",1.1,0.0933
18/08/2009,"1,176.17",-4.31,-0.3651
19/08/2009,"1,181.11",4.94,0.42
20/08/2009,"1,192.34",11.23,0.9508
21/08/2009,"1,202.28",9.94,0.8337
24/08/2009,"1,229.85",27.57,2.2931
25/08/2009,"1,227.18",-2.67,-0.2171
26/08/2009,"1,218.39",-8.79,-0.7163
27/08/2009,"1,210.09",-8.3,-0.6812
28/08/2009,"1,214.38",4.29,0.3545
31/08/2009,"1,209.09",-5.29,-0.4356
1/9/2009,"1,178.87",-30.22,-2.4994
2/9/2009,"1,182.83",3.96,0.3359
3/9/2009,"1,173.66",-9.17,-0.7753
4/9/2009,"1,192.55",18.89,1.6095
7/9/2009,"1,200.04",7.49,0.6281
8/9/2009,"1,219.62",19.58,1.6316
9/9/2009,"1,219.90",0.28,0.023
10/9/2009,"1,218.36",-1.54,-0.1262
11/9/2009,"1,216.22",-2.14,-0.1756
14/09/2009,"1,212.53",-3.69,-0.3034
15/09/2009,"1,244.75",32.22,2.6573
16/09/2009,"1,248.69",3.94,0.3165
17/09/2009,"1,245.88",-2.81,-0.225
18/09/2009,"1,269.97",24.09,1.9336
21/09/2009,"1,266.91",-3.06,-0.241
22/09/2009,"1,276.57",9.66,0.7625
23/09/2009,"1,288.14",11.57,0.9063
24/09/2009,"1,290.81",2.67,0.2073
25/09/2009,"1,305.32",14.51,1.1241
28/09/2009,"1,331.90",26.58,2.0363
29/09/2009,"1,321.32",-10.58,-0.7944
30/09/2009,"1,328.93",7.61,0.5759
1/10/2009,"1,315.15",-13.78,-1.0369
2/10/2009,"1,318.92",3.77,0.2867
5/10/2009,"1,335.49",16.57,1.2563
6/10/2009,"1,356.57",21.08,1.5784
7/10/2009,"1,355.56",-1.01,-0.0745
8/10/2009,"1,346.83",-8.73,-0.644
9/10/2009,"1,333.44",-13.39,-0.9942
13/10/2009,"1,303.03",-30.41,-2.2806
14/10/2009,"1,294.39",-8.64,-0.6631
15/10/2009,"1,294.11",-0.28,-0.0216
16/10/2009,"1,301.69",7.58,0.5857
19/10/2009,"1,330.80",29.11,2.2363
20/10/2009,"1,315.97",-14.83,-1.1144
21/10/2009,"1,317.07",1.1,0.0836
22/10/2009,"1,308.64",-8.43,-0.6401
23/10/2009,"1,303.29",-5.35,-0.4088
26/10/2009,"1,288.81",-14.48,-1.111
27/10/2009,"1,277.91",-10.9,-0.8457
28/10/2009,"1,279.22",1.31,0.1025
29/10/2009,"1,289.97",10.75,0.8404
30/10/2009,"1,257.17",-32.8,-2.5427
3/11/2009,"1,240.95",-16.22,-1.2902
4/11/2009,"1,262.50",21.55,1.7366
5/11/2009,"1,280.40",17.9,1.4178
6/11/2009,"1,279.75",-0.65,-0.0508
9/11/2009,"1,303.00",23.25,1.8168
10/11/2009,"1,304.06",1.06,0.0814
11/11/2009,"1,303.86",-0.2,-0.0153
12/11/2009,"1,308.45",4.59,0.352
13/11/2009,"1,311.43",2.98,0.2278
17/11/2009,"1,314.81",3.38,0.2577
18/11/2009,"1,299.42",-15.39,-1.1705
19/11/2009,"1,301.12",1.7,0.1308
20/11/2009,"1,301.85",0.73,0.0561
23/11/2009,"1,305.65",3.8,0.2919
24/11/2009,"1,312.26",6.61,0.5063
25/11/2009,"1,327.17",14.91,1.1362
26/11/2009,"1,316.16",-11.01,-0.8296
27/11/2009,"1,328.31",12.15,0.9231
30/11/2009,"1,318.05",-10.26,-0.7724
1/12/2009,"1,335.21",17.16,1.3019
2/12/2009,"1,337.22",2.01,0.1505
3/12/2009,"1,356.57",19.35,1.447
4/12/2009,"1,353.58",-2.99,-0.2204
7/12/2009,"1,358.31",4.73,0.3494
9/12/2009,"1,357.77",-0.54,-0.0398
10/12/2009,"1,351.02",-6.75,-0.4971
11/12/2009,"1,366.34",15.32,1.134
14/12/2009,"1,366.46",0.12,0.0088
15/12/2009,"1,368.48",2.02,0.1478
16/12/2009,"1,379.58",11.1,0.8111
17/12/2009,"1,382.63",3.05,0.2211
18/12/2009,"1,370.34",-12.29,-0.8889
21/12/2009,"1,369.56",-0.78,-0.0569
22/12/2009,"1,365.23",-4.33,-0.3162
23/12/2009,"1,364.13",-1.1,-0.0806
24/12/2009,"1,372.72",8.59,0.6297
28/12/2009,"1,365.06",-7.66,-0.558
29/12/2009,"1,366.35",1.29,0.0945
30/12/2009,"1,366.85",0.5,0.0366
4/1/2010,"1,374.28",7.43,0.5436
5/1/2010,"1,373.23",-1.05,-0.0764
6/1/2010,"1,373.89",0.66,0.0481
7/1/2010,"1,368.91",-4.98,-0.3625
8/1/2010,"1,374.72",5.81,0.4244
12/1/2010,"1,369.53",-5.19,-0.3775
13/01/2010,"1,379.91",10.38,0.7579
14/01/2010,"1,386.91",7,0.5073
15/01/2010,"1,382.66",-4.25,-0.3064
18/01/2010,"1,382.07",-0.59,-0.0427
19/01/2010,"1,386.01",3.94,0.2851
20/01/2010,"1,381.80",-4.21,-0.3037
21/01/2010,"1,355.28",-26.52,-1.9192
22/01/2010,"1,364.33",9.05,0.6678
25/01/2010,"1,345.31",-19.02,-1.3941
26/01/2010,"1,357.80",12.49,0.9284
27/01/2010,"1,355.80",-2,-0.1473
28/01/2010,"1,353.57",-2.23,-0.1645
29/01/2010,"1,363.67",10.1,0.7462
1/2/2010,"1,358.49",-5.18,-0.3799
2/2/2010,"1,363.85",5.36,0.3946
3/2/2010,"1,359.43",-4.42,-0.3241
4/2/2010,"1,334.80",-24.63,-1.8118
5/2/2010,"1,326.08",-8.72,-0.6533
8/2/2010,"1,327.03",0.95,0.0716
9/2/2010,"1,345.54",18.51,1.3948
10/2/2010,"1,353.70",8.16,0.6064
11/2/2010,"1,358.21",4.51,0.3332
12/2/2010,"1,355.84",-2.37,-0.1745
15/02/2010,"1,357.59",1.75,0.1291
16/02/2010,"1,364.53",6.94,0.5112
17/02/2010,"1,366.11",1.58,0.1158
18/02/2010,"1,359.64",-6.47,-0.4736
19/02/2010,"1,372.51",12.87,0.9466
22/02/2010,"1,372.84",0.33,0.024
23/02/2010,"1,379.75",6.91,0.5033
24/02/2010,"1,398.47",18.72,1.3568
25/02/2010,"1,385.85",-12.62,-0.9024
26/02/2010,"1,391.02",5.17,0.3731
1/3/2010,"1,392.91",1.89,0.1359
2/3/2010,"1,391.36",-1.55,-0.1113
3/3/2010,"1,401.53",10.17,0.7309
4/3/2010,"1,398.81",-2.72,-0.1941
5/3/2010,"1,399.63",0.82,0.0586
8/3/2010,"1,408.35",8.72,0.623
9/3/2010,"1,403.17",-5.18,-0.3678
10/3/2010,"1,403.82",0.65,0.0463
11/3/2010,"1,405.26",1.44,0.1026
12/3/2010,"1,406.49",1.23,0.0875
15/03/2010,"1,404.42",-2.07,-0.1472
16/03/2010,"1,411.71",7.29,0.5191
17/03/2010,"1,429.40",17.69,1.2531
18/03/2010,"1,432.30",2.9,0.2029
19/03/2010,"1,414.10",-18.2,-1.2707
23/03/2010,"1,426.74",12.64,0.8939
24/03/2010,"1,422.69",-4.05,-0.2839
25/03/2010,"1,427.24",4.55,0.3198
26/03/2010,"1,423.02",-4.22,-0.2957
29/03/2010,"1,429.29",6.27,0.4406
30/03/2010,"1,430.71",1.42,0.0994
31/03/2010,"1,440.58",9.87,0.6899
5/4/2010,"1,450.93",10.35,0.7185
6/4/2010,"1,460.30",9.37,0.6458
7/4/2010,"1,472.19",11.89,0.8142
8/4/2010,"1,472.76",0.57,0.0387
9/4/2010,"1,468.95",-3.81,-0.2587
12/4/2010,"1,470.70",1.75,0.1191
13/04/2010,"1,470.91",0.21,0.0143
14/04/2010,"1,478.47",7.56,0.514
15/04/2010,"1,481.14",2.67,0.1806
16/04/2010,"1,463.27",-17.87,-1.2065
19/04/2010,"1,453.14",-10.13,-0.6923
20/04/2010,"1,467.76",14.62,1.0061
21/04/2010,"1,475.06",7.3,0.4974
22/04/2010,"1,478.51",3.45,0.2339
23/04/2010,"1,488.05",9.54,0.6452
26/04/2010,"1,484.44",-3.61,-0.2426
27/04/2010,"1,472.11",-12.33,-0.8306
28/04/2010,"1,457.28",-14.83,-1.0074
29/04/2010,"1,469.22",11.94,0.8193
30/04/2010,"1,467.26",-1.96,-0.1334
3/5/2010,"1,490.16",22.9,1.5607
4/5/2010,"1,481.63",-8.53,-0.5724
5/5/2010,"1,446.55",-35.08,-2.3677
6/5/2010,"1,403.06",-43.49,-3.0065
7/5/2010,"1,412.80",9.74,0.6942
10/5/2010,"1,438.18",25.38,1.7964
11/5/2010,"1,442.63",4.45,0.3094
12/5/2010,"1,451.06",8.43,0.5843
13/05/2010,"1,454.93",3.87,0.2667
14/05/2010,"1,444.27",-10.66,-0.7327
18/05/2010,"1,424.49",-19.78,-1.3696
19/05/2010,"1,406.37",-18.12,-1.272
20/05/2010,"1,395.99",-10.38,-0.7381
21/05/2010,"1,397.39",1.4,0.1003
24/05/2010,"1,410.93",13.54,0.9689
25/05/2010,"1,399.25",-11.68,-0.8278
26/05/2010,"1,432.82",33.57,2.3991
27/05/2010,"1,428.47",-4.35,-0.3036
28/05/2010,"1,446.48",18.01,1.2608
31/05/2010,"1,444.54",-1.94,-0.1341
1/6/2010,"1,447.26",2.72,0.1883
2/6/2010,"1,451.91",4.65,0.3213
3/6/2010,"1,453.36",1.45,0.0999
4/6/2010,"1,438.30",-15.06,-1.0362
8/6/2010,"1,433.27",-5.03,-0.3497
9/6/2010,"1,445.53",12.26,0.8554
10/6/2010,"1,446.34",0.81,0.056
11/6/2010,"1,448.08",1.74,0.1203
15/06/2010,"1,450.71",2.63,0.1816
16/06/2010,"1,461.39",10.68,0.7362
17/06/2010,"1,460.56",-0.83,-0.0568
18/06/2010,"1,472.41",11.85,0.8113
21/06/2010,"1,466.78",-5.63,-0.3824
22/06/2010,"1,467.67",0.89,0.0607
23/06/2010,"1,471.95",4.28,0.2916
24/06/2010,"1,468.73",-3.22,-0.2188
25/06/2010,"1,475.04",6.31,0.4296
28/06/2010,"1,472.02",-3.02,-0.2047
29/06/2010,"1,453.60",-18.42,-1.2513
30/06/2010,"1,466.78",13.18,0.9067
1/7/2010,"1,459.01",-7.77,-0.5297
2/7/2010,"1,455.04",-3.97,-0.2721
6/7/2010,"1,463.82",8.78,0.6034
7/7/2010,"1,462.81",1.01,0.069
8/7/2010,"1,474.59",11.78,0.8053
9/7/2010,"1,478.49",3.9,0.2645
12/7/2010,"1,496.79",18.3,1.2377
13/07/2010,"1,507.16",10.37,0.6928
14/07/2010,"1,521.17",14.01,0.9296
15/07/2010,"1,532.45",11.28,0.7415
16/07/2010,"1,526.67",-5.78,-0.3772
19/07/2010,"1,528.75",2.08,0.1362
21/07/2010,"1,565.50",36.75,2.4039
22/07/2010,"1,566.33",0.83,0.053
