"Date","Price","Open","High","Low","Vol.","Change %"
"03/14/2022","4,129.64","4,179.24","4,199.18","4,123.34","","-1.19%"
"03/11/2022","4,179.42","4,143.86","4,207.11","4,125.66","","0.85%"
"03/10/2022","4,144.09","4,209.19","4,209.19","4,093.63","","-1.54%"
"03/09/2022","4,208.91","4,123.14","4,229.92","4,123.14","","2.09%"
"03/08/2022","4,122.66","4,048.66","4,204.30","4,027.67","","1.69%"
"03/07/2022","4,053.97","3,924.09","4,080.27","3,860.91","","2.96%"
"03/04/2022","3,937.44","3,994.74","4,071.55","3,935.34","","-1.44%"
"03/03/2022","3,994.98","4,059.85","4,103.15","3,980.10","","-1.60%"
"03/02/2022","4,059.85","4,045.22","4,117.40","4,011.74","","0.36%"
"03/01/2022","4,045.25","4,098.12","4,125.11","4,024.13","","-1.28%"
"02/28/2022","4,097.72","3,968.05","4,098.79","3,920.38","","3.26%"
"02/25/2022","3,968.32","3,868.01","3,995.29","3,854.95","","2.63%"
"02/24/2022","3,866.67","3,788.19","3,885.64","3,654.10","","1.97%"
"02/23/2022","3,791.98","3,807.82","3,869.60","3,789.92","","-0.42%"
"02/22/2022","3,807.82","3,820.90","3,855.19","3,726.93","","-0.37%"
"02/21/2022","3,821.87","3,918.86","3,937.94","3,797.32","","-2.48%"
"02/18/2022","3,919.25","3,977.29","3,977.29","3,912.31","","-1.45%"
"02/17/2022","3,976.96","3,937.07","3,995.88","3,933.95","","1.01%"
"02/16/2022","3,937.00","3,917.88","3,946.12","3,909.90","","0.50%"
"02/15/2022","3,917.54","3,818.01","3,922.88","3,802.33","","2.62%"
"02/14/2022","3,817.69","3,866.87","3,866.87","3,772.86","","-1.27%"
"02/11/2022","3,866.91","3,949.30","3,949.30","3,865.15","","-2.09%"
"02/10/2022","3,949.58","3,989.85","4,014.92","3,920.15","","-0.99%"
"02/09/2022","3,989.12","3,952.74","4,009.84","3,952.74","","0.93%"
"02/08/2022","3,952.29","3,970.57","3,989.20","3,942.77","","-0.45%"
"02/07/2022","3,970.29","3,987.01","4,028.14","3,964.60","","-0.42%"
"02/04/2022","3,987.01","4,003.28","4,025.62","3,963.65","","-0.40%"
"02/03/2022","4,003.16","4,073.19","4,076.59","3,999.90","","-1.71%"
"02/02/2022","4,072.80","4,071.01","4,096.70","4,028.69","","0.08%"
"02/01/2022","4,069.71","4,048.07","4,090.79","4,045.81","","0.53%"
"01/31/2022","4,048.40","4,009.66","4,057.81","4,008.13","","0.97%"
"01/28/2022","4,009.58","4,041.37","4,046.61","3,983.06","","-0.78%"
"01/27/2022","4,041.19","4,015.39","4,075.55","3,969.14","","0.64%"
"01/26/2022","4,015.39","3,924.05","4,041.44","3,924.05","","2.35%"
"01/25/2022","3,923.21","3,959.90","3,995.16","3,904.76","","-0.93%"
"01/24/2022","3,959.86","4,067.85","4,067.85","3,956.86","","-2.65%"
"01/21/2022","4,067.85","4,148.05","4,148.05","4,043.60","","-2.08%"
"01/20/2022","4,154.31","4,110.68","4,154.31","4,070.10","","1.05%"
"01/19/2022","4,111.18","4,065.31","4,114.79","4,031.93","","1.11%"
"01/18/2022","4,066.13","4,086.94","4,087.88","4,045.26","","-0.43%"
"01/17/2022","4,083.50","4,074.06","4,103.12","4,074.06","","0.24%"
"01/14/2022","4,073.88","4,135.61","4,135.61","4,070.78","","-1.50%"
"01/13/2022","4,135.72","4,115.15","4,148.86","4,100.80","","0.49%"
"01/12/2022","4,115.42","4,093.42","4,121.40","4,082.66","","0.54%"
"01/11/2022","4,093.29","4,039.95","4,098.88","4,039.95","","1.32%"
"01/10/2022","4,040.03","4,067.09","4,105.34","4,037.70","","-0.67%"
"01/07/2022","4,067.09","4,096.87","4,125.57","4,058.68","","-0.71%"
"01/06/2022","4,096.15","4,171.55","4,171.55","4,082.84","","-1.82%"
"01/05/2022","4,171.89","4,231.23","4,244.17","4,170.82","","-1.40%"
"01/04/2022","4,231.24","4,231.08","4,266.01","4,214.67","","0.13%"
