"Date","Price","Open","High","Low","Vol.","Change %"
"02/05/2018","2,170.65","2,211.75","2,211.75","2,166.25","","-2.60%"
"02/02/2018","2,228.64","2,253.37","2,253.37","2,217.79","","-1.23%"
"02/01/2018","2,256.39","2,241.77","2,275.91","2,231.72","","0.87%"
"01/31/2018","2,236.84","2,213.67","2,238.24","2,189.81","","0.95%"
"01/30/2018","2,215.83","2,248.45","2,253.02","2,189.90","","-1.57%"
"01/29/2018","2,251.12","2,244.17","2,262.71","2,229.09","","0.50%"
"01/26/2018","2,239.93","2,235.15","2,249.67","2,230.45","","0.19%"
"01/25/2018","2,235.62","2,261.08","2,261.08","2,235.38","","-1.15%"
"01/24/2018","2,261.52","2,241.22","2,261.52","2,219.21","","0.99%"
"01/23/2018","2,239.34","2,212.61","2,239.34","2,211.04","","1.69%"
"01/22/2018","2,202.10","2,185.32","2,208.64","2,174.01","","0.93%"
"01/19/2018","2,181.91","2,160.16","2,192.39","2,159.82","","1.12%"
"01/18/2018","2,157.66","2,164.96","2,173.17","2,142.44","","-0.24%"
"01/17/2018","2,162.89","2,181.12","2,182.44","2,140.57","","-1.09%"
"01/16/2018","2,186.67","2,177.07","2,186.67","2,172.81","","0.57%"
"01/15/2018","2,174.33","2,189.51","2,194.06","2,168.06","","-0.63%"
"01/12/2018","2,188.03","2,178.39","2,194.37","2,161.74","","0.60%"
"01/11/2018","2,175.04","2,146.16","2,175.04","2,140.38","","1.24%"
"01/10/2018","2,148.43","2,159.28","2,171.78","2,132.50","","-0.65%"
"01/09/2018","2,162.42","2,155.59","2,162.42","2,144.18","","0.27%"
"01/08/2018","2,156.50","2,140.00","2,161.35","2,118.44","","0.81%"
"01/05/2018","2,139.26","2,131.40","2,143.43","2,124.40","","0.55%"
"01/04/2018","2,127.60","2,119.74","2,128.79","2,100.54","","0.80%"
"01/03/2018","2,110.64","2,121.78","2,129.87","2,093.29","","-0.37%"
"01/02/2018","2,118.45","2,085.20","2,122.38","2,082.09","","1.69%"
"12/29/2017","2,083.22","2,071.73","2,093.51","2,059.03","","0.40%"
"12/28/2017","2,074.89","2,100.86","2,101.31","2,068.01","","-1.19%"
"12/27/2017","2,099.83","2,088.84","2,105.87","2,084.20","","0.61%"
"12/22/2017","2,087.09","2,057.17","2,087.09","2,053.18","","1.59%"
"12/21/2017","2,054.47","2,043.95","2,057.83","2,041.17","","0.24%"
"12/20/2017","2,049.65","2,035.45","2,059.47","2,035.45","","0.64%"
"12/19/2017","2,036.60","2,032.90","2,042.09","2,015.12","","0.04%"
"12/18/2017","2,035.88","2,001.47","2,039.98","1,999.61","","1.91%"
"12/15/2017","1,997.73","2,001.33","2,009.00","1,990.39","","-0.29%"
"12/14/2017","2,003.53","1,957.06","2,007.89","1,956.31","","2.35%"
"12/13/2017","1,957.50","1,921.76","1,959.61","1,921.67","","1.68%"
"12/12/2017","1,925.14","1,928.28","1,933.42","1,918.42","","0.09%"
"12/11/2017","1,923.42","1,926.02","1,929.89","1,914.34","","-0.25%"
"12/08/2017","1,928.26","1,899.86","1,928.82","1,899.86","","1.67%"
"12/07/2017","1,896.66","1,900.35","1,908.19","1,887.04","","-0.08%"
"12/06/2017","1,898.11","1,899.21","1,917.65","1,884.09","","-0.35%"
"12/05/2017","1,904.77","1,929.83","1,934.42","1,898.81","","-1.61%"
"12/04/2017","1,935.92","1,950.77","1,977.54","1,932.95","","-0.61%"
