"Date","Price","Open","High","Low","Vol.","Change %"
"01/07/2014","1,802.60","1,802.60","1,802.60","1,802.60","","0.19%"
"01/03/2014","1,799.24","1,799.24","1,799.24","1,799.24","","-0.29%"
"01/02/2014","1,804.55","1,804.55","1,804.55","1,804.55","","0.57%"
"12/31/2013","1,794.28","1,794.28","1,794.28","1,794.28","","0.82%"
"12/30/2013","1,779.75","1,779.75","1,779.75","1,779.75","","-0.04%"
"12/27/2013","1,780.38","1,780.38","1,780.38","1,780.38","","-0.16%"
"12/23/2013","1,783.23","1,783.23","1,783.23","1,783.23","","0.27%"
"12/20/2013","1,778.49","1,778.49","1,778.49","1,778.49","","-0.45%"
"12/19/2013","1,786.56","1,786.56","1,786.56","1,786.56","","0.48%"
"12/18/2013","1,777.99","1,777.99","1,777.99","1,777.99","","0.45%"
"12/17/2013","1,770.09","1,770.09","1,770.09","1,770.09","","-0.06%"
"12/16/2013","1,771.08","1,771.08","1,771.08","1,771.08","","0.26%"
"12/13/2013","1,766.52","1,766.52","1,766.52","1,766.52","","0.23%"
"12/12/2013","1,762.43","1,762.43","1,762.43","1,762.43","","0.09%"
"12/11/2013","1,760.85","1,760.85","1,760.85","1,760.85","","0.16%"
"12/10/2013","1,758.03","1,758.03","1,758.03","1,758.03","","-0.08%"
"12/09/2013","1,759.39","1,759.39","1,759.39","1,759.39","","-0.33%"
"12/06/2013","1,765.29","1,765.29","1,765.29","1,765.29","","-0.01%"
"12/05/2013","1,765.46","1,765.46","1,765.46","1,765.46","","-0.18%"
"12/04/2013","1,768.72","1,768.72","1,768.72","1,768.72","","0.46%"
"12/03/2013","1,760.55","1,760.55","1,760.55","1,760.55","","-0.37%"
"12/02/2013","1,767.04","1,767.04","1,767.04","1,767.04","","-0.29%"
"11/29/2013","1,772.11","1,772.11","1,772.11","1,772.11","","0.31%"
"11/28/2013","1,766.57","1,766.57","1,766.57","1,766.57","","-0.07%"
"11/27/2013","1,767.79","1,767.79","1,767.79","1,767.79","","-0.05%"
"11/26/2013","1,768.62","1,768.62","1,768.62","1,768.62","","-0.43%"
"11/25/2013","1,776.21","1,776.21","1,776.21","1,776.21","","0.22%"
"11/22/2013","1,772.37","1,772.37","1,772.37","1,772.37","","0.03%"
"11/21/2013","1,771.80","1,771.80","1,771.80","1,771.80","","0.34%"
"11/20/2013","1,765.84","1,765.84","1,765.84","1,765.84","","0.44%"
"11/19/2013","1,758.18","1,758.18","1,758.18","1,758.18","","0.57%"
"11/18/2013","1,748.16","1,748.16","1,748.16","1,748.16","","0.15%"
"11/15/2013","1,745.62","1,745.62","1,745.62","1,745.62","","0.25%"
"11/14/2013","1,741.33","1,741.33","1,741.33","1,741.33","","0.05%"
"11/13/2013","1,740.44","1,740.44","1,740.44","1,740.44","","-0.07%"
"11/12/2013","1,741.65","1,741.65","1,741.65","1,741.65","","-0.69%"
"11/11/2013","1,753.68","1,753.68","1,753.68","1,753.68","","-0.75%"
"11/08/2013","1,767.02","1,767.02","1,767.02","1,767.02","","0.55%"
"11/07/2013","1,757.42","1,757.42","1,757.42","1,757.42","","0.51%"
"11/06/2013","1,748.57","1,748.57","1,748.57","1,748.57","","-0.26%"
"11/05/2013","1,753.11","1,753.11","1,753.11","1,753.11","","0.11%"
"11/04/2013","1,751.13","1,751.13","1,751.13","1,751.13","","-0.75%"
"10/31/2013","1,764.41","1,764.41","1,764.41","1,764.41","","0.57%"
"10/30/2013","1,754.43","1,754.43","1,754.43","1,754.43","","-0.67%"
"10/29/2013","1,766.22","1,766.22","1,766.22","1,766.22","","0.23%"
"10/28/2013","1,762.22","1,762.22","1,762.22","1,762.22","","-0.11%"
"10/25/2013","1,764.10","1,764.10","1,764.10","1,764.10","","-0.11%"
"10/24/2013","1,766.01","1,766.01","1,766.01","1,766.01","","0.53%"
"10/23/2013","1,756.76","1,756.76","1,756.76","1,756.76","","-0.33%"
"10/22/2013","1,762.55","1,762.55","1,762.55","1,762.55","","0.13%"
"10/21/2013","1,760.25","1,760.25","1,760.25","1,760.25","","-0.44%"
"10/18/2013","1,768.11","1,768.11","1,768.11","1,768.11","","0.17%"
"10/17/2013","1,765.09","1,765.09","1,765.09","1,765.09","","-0.69%"
"10/16/2013","1,777.41","1,777.41","1,777.41","1,777.41","","0.00%"
"10/15/2013","1,777.43","1,777.43","1,777.43","1,777.43","","-0.29%"
"10/14/2013","1,782.55","1,782.55","1,782.55","1,782.55","","-0.64%"
"10/11/2013","1,794.06","1,794.06","1,794.06","1,794.06","","0.36%"
"10/10/2013","1,787.70","1,787.70","1,787.70","1,787.70","","-0.43%"
"10/09/2013","1,795.41","1,795.41","1,795.41","1,795.41","","0.03%"
"10/07/2013","1,794.96","1,794.96","1,794.96","1,794.96","","-0.55%"
"10/04/2013","1,804.94","1,804.94","1,804.94","1,804.94","","-0.76%"
"10/03/2013","1,818.77","1,818.77","1,818.77","1,818.77","","0.14%"
"10/02/2013","1,816.21","1,816.21","1,816.21","1,816.21","","0.22%"
"10/01/2013","1,812.19","1,812.19","1,812.19","1,812.19","","0.09%"
"09/30/2013","1,810.54","1,810.54","1,810.54","1,810.54","","-0.49%"
"09/27/2013","1,819.42","1,819.42","1,819.42","1,819.42","","0.04%"
"09/26/2013","1,818.65","1,818.65","1,818.65","1,818.65","","-0.20%"
"09/25/2013","1,822.35","1,822.35","1,822.35","1,822.35","","0.24%"
"09/24/2013","1,818.01","1,818.01","1,818.01","1,818.01","","-0.22%"
"09/23/2013","1,822.03","1,822.03","1,822.03","1,822.03","","-0.11%"
"09/20/2013","1,823.97","1,823.97","1,823.97","1,823.97","","-0.32%"
"09/19/2013","1,829.82","1,829.82","1,829.82","1,829.82","","0.50%"
"09/18/2013","1,820.68","1,820.68","1,820.68","1,820.68","","0.09%"
"09/17/2013","1,819.02","1,819.02","1,819.02","1,819.02","","-0.37%"
"09/16/2013","1,825.70","1,825.70","1,825.70","1,825.70","","-0.14%"
"09/13/2013","1,828.35","1,828.35","1,828.35","1,828.35","","0.15%"
"09/12/2013","1,825.53","1,825.53","1,825.53","1,825.53","","-0.32%"
"09/11/2013","1,831.36","1,831.36","1,831.36","1,831.36","","-0.12%"
"09/10/2013","1,833.55","1,833.55","1,833.55","1,833.55","","-0.04%"
"09/09/2013","1,834.31","1,834.31","1,834.31","1,834.31","","0.44%"
"09/06/2013","1,826.19","1,826.19","1,826.19","1,826.19","","-0.49%"
