"Date","Price","Open","High","Low","Vol.","Change %"
"02/28/2008","2,242.87","2,237.36","2,246.31","2,228.93","","0.25%"
"02/27/2008","2,237.36","2,258.55","2,260.51","2,237.25","","-0.94%"
"02/26/2008","2,258.55","2,226.02","2,258.55","2,226.02","","1.46%"
"02/25/2008","2,226.02","2,198.08","2,226.02","2,198.08","","1.27%"
"02/22/2008","2,198.08","2,178.62","2,198.08","2,176.37","","0.89%"
"02/21/2008","2,178.62","2,162.10","2,178.62","2,162.10","","0.76%"
"02/20/2008","2,162.10","2,140.82","2,162.10","2,117.29","","0.99%"
"02/19/2008","2,140.82","2,140.70","2,140.87","2,131.00","","0.01%"
"02/18/2008","2,140.70","2,156.08","2,156.08","2,138.47","","-0.71%"
"02/15/2008","2,156.08","2,180.05","2,189.33","2,156.08","","-1.10%"
"02/14/2008","2,180.05","2,124.15","2,183.05","2,124.15","","2.63%"
"02/13/2008","2,124.15","2,095.28","2,124.18","2,095.28","","1.38%"
"02/12/2008","2,095.28","2,145.52","2,145.52","2,088.84","","-2.34%"
"02/11/2008","2,145.52","2,190.03","2,205.32","2,145.52","","-2.03%"
"02/07/2008","2,190.03","2,220.49","2,220.49","2,189.82","","-1.37%"
"02/06/2008","2,220.49","2,235.53","2,235.53","2,212.08","","-0.67%"
"02/05/2008","2,235.53","2,250.38","2,251.10","2,235.53","","-0.66%"
"02/04/2008","2,250.38","2,237.28","2,261.45","2,237.28","","0.59%"
"02/01/2008","2,237.28","2,273.91","2,284.39","2,237.28","","-1.61%"
"01/31/2008","2,273.91","2,292.96","2,292.96","2,270.53","","-0.83%"
"01/30/2008","2,292.96","2,301.47","2,318.59","2,292.96","","-0.37%"
"01/29/2008","2,301.47","2,271.46","2,304.81","2,271.46","","1.32%"
"01/28/2008","2,271.46","2,329.74","2,329.74","2,271.46","","-2.50%"
"01/25/2008","2,329.74","2,275.07","2,346.20","2,275.07","","2.40%"
"01/24/2008","2,275.07","2,216.54","2,275.07","2,216.54","","2.64%"
"01/23/2008","2,216.54","2,079.02","2,219.89","2,079.02","","6.61%"
"01/22/2008","2,079.02","2,221.68","2,221.68","2,073.50","","-6.42%"
